5,"[-0.05644999999999999, 0.10985, 0.007900000000000004, 0.03845, -0.0026999999999999975, 0.0357, -0.02335, 0.09365, 0.0371, 0.08345000000000001, -0.08665, -0.06985, 0.0126, -0.07819999999999999, 0.1801, 0.009800000000000003, 0.00255, -0.1153, -0.1698, 0.011099999999999999, -0.43555, -0.049449999999999994, -0.06695, 0.09060000000000001, -0.009999999999999995, 0.1081, -0.013749999999999998, -0.05, 0.09040000000000001, 0.1481, 0.22754999999999997, 0.05695000000000001, 0.025649999999999992, -0.0873, -0.027800000000000005, -0.08335, 0.08655, 0.0553, -0.10135, 0.0068499999999999985, 0.0618, -0.0485, 0.18184999999999998, 0.1374, 0.024399999999999998, 0.15, -0.05755, -0.12359999999999999, -0.008499999999999997, 0.0148, -0.09425, -0.1061, -0.83145, 0.18185, 0.07535, 0.16625, 0.0372, -0.08424999999999999, -0.0358, -0.061, 0.23895, 0.03605, 0.05065, -0.047999999999999994, 0.04945, -0.030800000000000004, 0.0381, -0.15475, 0.028050000000000005, 0.050199999999999995, -0.01655, 0.12465, -0.0895, 0.007200000000000005, -0.02455, -0.1129, -0.037950000000000005, -0.019950000000000002, -0.19665, -0.04815, 0.25745, 0.03585, 0.1537, -0.2258, 0.0844, -0.0143, 0.111, -0.06595, 0.20090000000000002, -0.02825, 0.026299999999999997, -0.018450000000000008, 0.08884999999999998, -0.033600000000000005, -0.0807, 0.22644999999999998, -0.13305, -0.03855, 0.014899999999999997, -0.0577, -0.11629999999999999, -0.1343, -0.004800000000000002, 0.030350000000000002, -0.010950000000000001, -0.1421, -0.15030000000000002, -0.0052, 0.16405, 0.08255, -0.04555, -0.0134, -0.06755, -0.0638, 0.06565, 0.021950000000000004, -0.02395, 0.0481, -0.036550000000000006, -0.185, -0.04405, 0.14905, -0.04975, 0.03375, -0.02355, 0.0659, 0.1113, 0.0373, -0.03365, -0.10775, 0.3638, -0.1073, 0.06359999999999999, 0.1523, 0.05305, 0.00375, -0.07345, 0.023700000000000002, 0.005849999999999999, -0.05725000000000001, -0.0723, -0.08675, 0.06290000000000001, 0.041999999999999996, 0.03025, -0.06455000000000001, 0.013099999999999999, -0.0694, -0.09065, 0.037399999999999996, -0.1598, 0.11615, 0.038400000000000004, -0.074, 0.035250000000000004, -0.05645, -0.0121, -0.08655, 0.0131, 0.13085, 0.06365000000000001, -0.0022999999999999965, 0.20515, 0.040249999999999994, 0.0183, 0.17985, 0.0424, 0.025, 0.0197, 0.0722, 0.0518, 0.22995000000000002, -0.044000000000000004, -0.02015, 0.025949999999999994, 0.018000000000000002, 0.26415, -0.05945, -0.023399999999999997, -0.13075, 0.0719, 0.0465, 0.13285000000000002, 0.15965, 0.0775, -0.11745, 0.05475, -0.021900000000000003, -0.2149, 0.038099999999999995, -0.1326, -0.2649, 0.06795, -0.02205, -0.01165, 0.15725, 0.1664, 0.03515, 0.0992, -0.13790000000000002, -0.0228, -0.0793, -0.0349, 0.1814, -0.10385, 0.05705, 0.08205, 0.10830000000000001, -0.094, 0.034199999999999994, 0.060700000000000004, 0.024, -0.017750000000000002, -0.012, 0.0795, 0.05865, 0.0209, 0.02425, -0.09475, -0.03965, -0.1949, 0.017849999999999998, 0.1051, -0.06795, -0.05655, -0.22045, -0.0497, 0.21250000000000002, -0.2079, -0.12635, 0.0102, 0.1999, 0.1601, -0.0097, -0.23375, -0.0337, 0.0154, -0.1389, -0.1516, -0.0356, -0.1975, 0.013599999999999998, -0.1366, 0.0766, 0.07285, 0.058550000000000005, -0.22319999999999998, 0.0121, -0.16010000000000002, 0.394, -0.08155, -0.013049999999999999, -0.0059999999999999915, -0.12434999999999999, -0.18719999999999998, 0.0709, 0.184, 0.1251, -0.0691, -0.03739999999999999, -0.27425, 0.11795, -0.004250000000000004, -0.12969999999999998, -0.42475, -0.0309, 0.04825, -0.07935, -0.15084999999999998, 0.10504999999999999, -0.05455, -0.15, 0.09960000000000001, 0.060450000000000004, -0.2043, -0.06129999999999999, 0.02005, 0.09375, 0.027450000000000002, -0.13375, -0.11635, -0.0467, 0.11545, 0.0889, 0.1664, -0.08585, 0.0398, -0.045399999999999996, -0.12935, 0.18705, -0.010350000000000002, 0.033299999999999996, 0.1146, 0.0673, -0.14855000000000002, 0.0579, -0.042499999999999996, 0.08495, -0.01765, 0.1252]"
4,"[0.0354, -0.1474, -0.2329, 0.4576, -0.14, -0.0143, -0.0421, -0.021, 0.2854, 0.0294, 0.0672, 0.1365, -0.0065, -0.0046, 0.0704, 0.1752, -0.0324, 0.3224, -0.0868, 0.1917, -0.9234, 0.0349, -0.2318, 0.1564, 0.062, -0.1795, 0.0239, 0.0702, 0.0281, -0.057, 0.2532, 0.1213, 0.1799, -0.1673, -0.0285, 0.0848, -0.1676, 0.202, -0.1558, 0.0187, -0.1121, -0.2518, 0.1394, -0.3022, -0.1513, -0.1356, 0.0348, 0.0512, 0.1716, 0.0318, 0.0542, 0.0168, -1.1969, -0.0716, -0.0994, 0.0959, -0.0861, -0.011, -0.0933, -0.0523, 0.3005, 0.0112, 0.1233, -0.149, 0.0963, -0.0274, 0.1735, 0.1087, -0.1062, -0.1827, -0.1003, 0.1433, -0.0386, 0.2043, 0.1386, 0.0475, -0.1516, 0.0485, 0.2286, 0.0842, -0.292, -0.1566, 0.0439, -0.134, -0.0579, 0.2811, -0.1479, 0.0296, 0.3086, -0.2127, 0.6211, 0.126, 0.132, 0.0851, -0.1315, 0.1212, 0.1705, -0.0284, -0.1615, -0.2233, 0.0569, 0.0419, -0.196, 0.1036, 0.0023, -0.0753, 0.0343, 0.1038, -0.062, 0.2234, -0.1042, 0.1937, 0.0939, -0.0732, -0.0453, 0.2141, 0.1714, 0.203, -0.15, 0.1955, -0.0714, -0.1289, 0.1438, 0.099, -0.0699, 0.1724, 0.3484, 0.1948, -0.1078, -0.0592, 0.0234, 0.1491, 0.0452, 0.2388, -0.1374, 0.1162, -0.0638, -0.015, 0.1436, 0.37, 0.1707, 0.2842, -0.0781, 0.095, 0.2313, -0.099, 0.2702, -0.1667, 0.0229, -0.0176, -0.1563, 0.248, 0.0201, -0.0137, -0.1816, -0.0889, 0.0435, 0.0217, 0.2, -0.1639, 0.0626, 0.1461, 0.0668, 0.2601, 0.28, -0.0641, 0.1916, 0.1083, 0.0668, -0.1174, 0.1319, 0.0108, 0.0805, 0.2655, 0.3385, 0.064, 0.3901, 0.0567, -0.0803, 0.1324, 0.0583, 0.0492, 0.2901, -0.1541, -0.2505, 0.2817, 0.2657, 0.1221, -0.2907, -0.2965, 0.0247, 0.0037, -0.201, -0.2903, -0.1944, -0.0719, 0.1266, -0.0386, -0.1588, -0.0071, 0.0376, 0.1753, 0.0029, 0.2926, -0.0839, -0.0428, -0.0366, -0.3427, -0.1432, -0.0399, -0.0409, 0.0517, -0.099, 0.1662, 0.3589, 0.0632, 0.0881, -0.0398, 0.018, 0.0367, 0.0472, -0.071, -0.3248, -0.0257, -0.0305, 0.0784, -0.0307, 0.021, -0.0162, -0.1309, 0.1268, 0.0676, 0.124, -0.0245, -0.1443, -0.1755, -0.1115, -0.1887, 0.0363, 0.0462, -0.2329, -0.1076, 0.12, -0.2531, 0.0013, -0.0766, -0.2135, 0.1793, -0.091, -0.0992, -0.1995, 0.0985, -0.1729, -0.0339, 0.1082, 0.2349, 0.2853, 0.0174, -0.1783, 0.3615, -0.0243, 0.1684, 0.0914, 0.0139, -0.4878, 0.1811, -0.1446, 0.0513, -0.1143, 0.0841, 0.1216, -0.0675, 0.189, 0.341, -0.1212, -0.0734, 0.1289, 0.1621, -0.0773, -0.2473, 0.0875, -0.0034, 0.1775, 0.1402, -0.215, 0.2909, 0.1723, -0.0666, 0.1487, -0.0314, -0.1603, 0.1318, 0.0386, 0.2463, -0.0109, 0.0091, -0.0338, 0.0559, -0.0985, 0.3624]"
3,"[0.0077, -0.0334, 0.0007, -0.028, 0.0784, -0.0261, -0.0522, 0.0285, 0.0399, 0.0817, 0.04, 0.0573, -0.0215, 0.0271, 0.0287, -0.074, -0.0042, -0.0361, -0.2401, 0.0888, -0.0119, 0.142, 0.0671, 0.0809, -0.0213, 0.1109, 0.0201, -0.1425, -0.0429, 0.1791, -0.0352, -0.0668, 0.0261, -0.1393, 0.0201, -0.0973, 0.0291, -0.0224, 0.0604, -0.0962, 0.0496, -0.0919, 0.0063, 0.0465, 0.0416, -0.0219, 0.1316, 0.023, 0.0349, 0.0836, -0.0977, -0.2144, -0.8596, 0.0806, -0.047, -0.017, -0.0161, -0.131, -0.005, 0.0329, -0.0009, 0.0942, 0.0239, 0.129, -0.1446, -0.1973, -0.1523, -0.1432, 0.1607, -0.1499, -0.1831, 0.1119, -0.0174, 0.0395, 0.0133, -0.0486, 0.067, 0.0816, -0.0827, -0.1188, 0.0206, 0.0713, 0.0617, -0.0528, 0.0198, -0.0304, 0.1328, 0.0, 0.0994, -0.0134, -0.0991, 0.058, 0.0242, -0.0948, 0.0243, -0.0375, 0.0258, -0.0541, 0.1384, -0.1471, 0.0512, 0.0955, 0.0417, 0.0875, 0.0366, -0.1064, -0.0342, 0.0809, 0.0156, 0.2225, -0.1598, -0.1013, -0.15, 0.006, 0.0736, 0.1269, -0.0075, -0.0044, 0.0532, 0.0295, 0.0074, -0.0584, 0.1001, 0.1112, 0.0721, -0.0288, 0.0308, -0.0561, -0.0507, 0.0257, -0.003, -0.0554, 0.0519, 0.0126, 0.0008, -0.0819, 0.0278, -0.0274, -0.0882, -0.0323, 0.0015, 0.0965, 0.0502, -0.066, -0.0242, -0.0989, 0.0233, 0.0443, -0.0479, 0.0476, -0.2854, -0.0023, 0.067, 0.0168, -0.021, 0.0737, 0.0252, -0.003, -0.0106, -0.0676, 0.1437, 0.0142, 0.0599, 0.0457, 0.0097, 0.0824, -0.0355, -0.1337, 0.0717, -0.0854, 0.0974, 0.1362, 0.0576, -0.05, 0.0485, 0.0517, -0.0055, -0.0248, 0.0292, -0.0107, -0.0513, -0.0986, 0.0974, 0.1402, 0.0245, 0.0595, -0.1006, -0.0557, 0.118, -0.0546, 0.0339, 0.0592, -0.0891, -0.0017, -0.0089, 0.1489, -0.036, 0.1149, 0.0329, -0.0406, -0.0103, 0.1167, -0.0526, -0.047, -0.0873, 0.1221, 0.0202, 0.081, -0.0952, -0.0529, -0.0632, 0.0132, 0.0653, 0.05, 0.0038, 0.0118, 0.0072, 0.0256, -0.0281, -0.1413, -0.1499, 0.0804, 0.0409, 0.096, -0.1299, -0.099, 0.1728, 0.0307, 0.0721, -0.0498, 0.0168, -0.0349, -0.0654, 0.097, -0.1171, 0.0029, -0.0008, -0.1722, 0.0043, -0.2875, 0.0434, 0.0856, -0.0511, 0.1333, -0.0065, -0.0086, -0.0815, 0.0392, -0.0675, 0.1596, -0.0051, -0.0763, -0.1312, -0.1151, -0.0097, 0.1289, 0.0418, 0.165, 0.1122, -0.0848, -0.0402, 0.0578, -0.1485, 0.0413, -0.2094, -0.0774, 0.0098, 0.0931, -0.0956, 0.0135, 0.1706, 0.0092, -0.0386, 0.0665, -0.1514, -0.0057, 0.001, -0.0008, -0.0468, -0.0038, -0.1175, -0.0849, -0.0166, -0.0612, -0.003, -0.0943, 0.0679, 0.147, 0.0694, 0.049, -0.0284, -0.0223, 0.0157, 0.1043, -0.1014, 0.0574, -0.0221, 0.076, 0.0207, 0.0388]"
2,"[-0.0123, 0.0667, -0.2111, 0.1615, -0.0668, 0.1448, 0.2157, -0.0227, 0.1419, 0.1975, 0.0596, -0.0126, -0.0791, 0.0955, 0.0339, 0.0007, -0.0205, 0.0021, -0.0546, 0.0412, -0.0815, -0.0707, -0.0668, 0.0738, -0.0036, -0.0564, 0.0051, -0.0641, 0.0945, 0.0756, 0.0921, 0.0408, -0.0024, -0.0455, 0.084, -0.0202, -0.0478, -0.0482, 0.2513, -0.2607, 0.1568, -0.0417, 0.0354, 0.01, -0.1454, 0.1184, 0.1111, 0.0288, 0.1252, 0.0141, 0.1972, 0.2276, -0.7087, -0.1878, -0.0268, -0.0101, 0.1153, -0.0796, -0.0342, -0.0265, 0.1042, 0.0618, 0.0289, -0.167, 0.1409, -0.1296, -0.0152, -0.0791, 0.2775, 0.0535, 0.1268, 0.0547, 0.0471, 0.0619, -0.0499, 0.0753, -0.0558, 0.11, -0.0473, 0.1203, -0.0005, -0.0136, 0.0774, -0.2309, -0.1176, -0.0137, -0.0858, -0.0351, 0.1183, -0.1342, 0.0812, 0.0699, 0.1769, -0.0156, -0.2289, -0.0316, -0.0294, -0.1128, -0.0732, -0.1172, -0.1953, -0.0356, 0.1131, 0.0265, -0.0386, -0.1144, 0.0992, 0.0404, -0.0217, -0.0434, 0.156, -0.0475, -0.0348, -0.0942, 0.0629, 0.068, 0.0611, -0.2165, -0.0206, -0.2053, 0.0785, -0.2128, 0.0208, 0.0179, -0.0991, 0.1866, -0.029, -0.1081, 0.0216, 0.0481, 0.0179, 0.1065, 0.0285, -0.1651, -0.0442, -0.2439, 0.0695, 0.1371, -0.0651, 0.0227, 0.0155, -0.0007, -0.041, 0.301, 0.0124, -0.0908, 0.215, -0.1242, -0.0578, -0.0785, -0.0611, -0.0655, -0.1269, 0.0199, 0.1102, 0.1685, 0.1218, -0.0904, -0.0069, -0.0159, 0.0463, 0.087, -0.1162, 0.2139, 0.0408, 0.0143, 0.1266, -0.1046, -0.0432, 0.1085, 0.0688, -0.1027, -0.1103, 0.028, 0.1103, -0.0713, 0.2668, -0.0077, 0.0097, 0.0795, 0.0167, 0.1597, 0.0586, 0.0593, -0.1236, 0.0956, 0.0188, -0.0335, 0.064, 0.034, 0.0075, -0.0261, -0.0818, 0.0223, -0.0388, 0.0784, -0.035, 0.1145, 0.1173, -0.0878, 0.1004, 0.1864, 0.0753, 0.1557, -0.0364, -0.0963, 0.1649, -0.1065, -0.0957, 0.0681, 0.0553, 0.0184, -0.0395, 0.0932, -0.0372, -0.1193, 0.0506, -0.0417, -0.1371, -0.0771, 0.1369, 0.1304, -0.0438, -0.1097, 0.0396, -0.1095, -0.1062, 0.0386, -0.1101, -0.2288, 0.0775, -0.0255, 0.2932, -0.0211, 0.0479, -0.0446, -0.0061, -0.0929, -0.2268, -0.0757, -0.0155, -0.0055, 0.1738, -0.2034, 0.0164, 0.0988, 0.0371, 0.1601, 0.0095, 0.3669, 0.121, -0.0144, 0.0322, -0.0805, -0.0327, -0.0495, 0.1926, -0.0048, -0.0442, -0.0668, -0.0364, -0.0859, -0.1794, -0.0852, -0.024, 0.0163, -0.1058, 0.0203, -0.1349, 0.0978, 0.0094, -0.0942, 0.0375, 0.0614, 0.1649, -0.0384, -0.0641, -0.1119, -0.0613, -0.0489, -0.0327, 0.0358, -0.0271, 0.0461, -0.0521, 0.0633, 0.0016, -0.0162, -0.0383, 0.041, -0.0819, 0.0954, -0.0369, 0.0657, -0.1603, -0.0119, -0.0704, 0.1099, 0.0442, 0.0258]"
1,"[0.0253, -0.0441, -0.0152, 0.2017, -0.0257, -0.0015, 0.1459, 0.1336, 0.1473, 0.0635, -0.0686, -0.0001, -0.1154, -0.1163, -0.0394, -0.1557, 0.041, -0.0902, -0.0182, 0.1214, -0.294, -0.0111, -0.101, 0.0389, 0.066, -0.0364, -0.1155, 0.0893, -0.0652, 0.0635, -0.0496, 0.1875, 0.0886, 0.0057, 0.1905, 0.1149, -0.0712, -0.1104, -0.157, -0.0107, -0.0361, -0.17, 0.0261, -0.0977, -0.047, 0.0018, -0.146, 0.044, 0.1371, -0.005, 0.031, -0.0002, -0.7303, 0.1045, -0.2219, 0.0655, 0.0353, -0.1649, -0.1473, -0.0401, -0.0787, -0.0157, -0.1126, 0.0161, -0.2173, -0.3517, 0.0032, 0.1207, -0.139, -0.1567, -0.2572, 0.1917, 0.0585, 0.0286, 0.0244, -0.0057, 0.1079, 0.0591, -0.2232, 0.2279, -0.0323, -0.0573, -0.1751, -0.2674, -0.0784, 0.0476, 0.13, 0.0518, 0.2562, -0.1774, -0.1495, -0.0255, -0.0077, -0.1193, 0.0118, -0.1495, 0.0174, 0.1123, 0.0262, 0.0475, -0.2009, 0.0941, 0.3245, -0.2522, 0.1254, 0.0448, -0.1508, 0.0387, -0.0539, 0.1066, 0.0063, 0.226, -0.0162, 0.0503, -0.1141, -0.0184, -0.2557, 0.1226, -0.1563, -0.3532, 0.0504, 0.034, -0.0031, -0.0119, 0.0574, 0.1916, -0.1515, -0.02, -0.059, -0.1241, 0.1656, -0.1682, 0.0185, -0.0865, -0.0423, 0.031, 0.0468, 0.0953, 0.0932, 0.043, -0.1476, 0.0657, 0.1305, 0.1623, 0.1991, -0.0951, 0.0323, -0.0864, -0.0001, -0.0479, -0.1119, -0.0936, -0.002, 0.1658, 0.1403, 0.0378, -0.0214, 0.1812, 0.3329, 0.0633, -0.0559, 0.0301, 0.0782, -0.2554, 0.0991, 0.0788, 0.0688, -0.0775, -0.0616, -0.1695, 0.0197, -0.0827, 0.0603, 0.0724, 0.0447, 0.094, 0.2966, -0.1586, -0.1006, -0.0703, -0.1452, -0.1498, 0.1725, 0.1353, -0.006, -0.064, 0.0568, 0.1334, -0.3312, 0.0067, -0.1002, -0.169, 0.1796, 0.0196, 0.0149, -0.0425, -0.0127, 0.0789, 0.0989, 0.0185, -0.0009, 0.0713, -0.0717, -0.1482, -0.0919, -0.0652, -0.0366, 0.0456, 0.1087, 0.0454, -0.0514, -0.1163, -0.0831, -0.0062, 0.2482, 0.0398, -0.0196, 0.1277, -0.1354, 0.013, -0.1825, 0.0307, 0.0013, 0.0622, -0.0228, -0.2497, -0.0427, 0.0144, -0.1092, -0.1161, 0.0045, -0.0578, 0.3756, -0.1108, 0.0428, -0.0281, -0.132, -0.1475, -0.2446, -0.1329, -0.018, -0.1665, -0.0571, 0.039, -0.0202, 0.0374, -0.0022, 0.001, 0.0064, 0.3713, -0.095, 0.1455, 0.1644, -0.1333, -0.1562, 0.0303, 0.0122, 0.003, 0.0045, 0.1626, 0.1719, 0.0282, 0.0518, 0.0922, -0.4057, 0.0908, -0.1167, 0.0408, -0.1198, 0.0004, -0.0296, -0.0649, -0.109, -0.1051, -0.1747, 0.2195, -0.0655, 0.1376, 0.1601, 0.1095, -0.0726, -0.0076, 0.1579, 0.2054, 0.0292, 0.0696, 0.0463, -0.0041, -0.0021, 0.2251, -0.132, -0.262, 0.1912, 0.0489, 0.0315, 0.0494, 0.0821, -0.0378, -0.0747, -0.1603]"
0,"[0.2735, -0.0197, 0.2043, -0.0269, 0.029, 0.0747, 0.3082, -0.1974, -0.2112, 0.0273, 0.0469, 0.0281, 0.022, 0.0092, -0.03, -0.0756, -0.1987, 0.079, -0.0625, -0.0106, -0.4484, 0.1441, -0.068, 0.1643, 0.1968, -0.0653, 0.0732, 0.0365, -0.0084, -0.2776, 0.2577, -0.0772, -0.079, 0.1339, -0.3946, -0.0741, -0.0464, 0.1567, 0.0691, 0.1419, 0.2831, -0.045, -0.0897, -0.0858, 0.1838, -0.2445, 0.2003, -0.0379, 0.1335, -0.0555, 0.0374, 0.1618, -0.7799, 0.2409, 0.2009, 0.0012, -0.1902, -0.2383, -0.0302, -0.1773, 0.0786, -0.1187, -0.2637, -0.0324, 0.0799, 0.0399, 0.1936, 0.2405, 0.0462, 0.0531, 0.1319, 0.1156, 0.1069, 0.0113, -0.0538, -0.1351, 0.03, 0.5531, -0.0631, 0.136, 0.0026, -0.1302, -0.1492, -0.0976, 0.0421, -0.0263, -0.107, -0.076, 0.2026, -0.0068, -0.0759, 0.2407, -0.0708, 0.0918, 0.2077, 0.1116, 0.3305, 0.0498, -0.047, 0.0005, 0.0075, 0.0393, -0.115, 0.0593, -0.0751, 0.1664, 0.0494, -0.0577, 0.2143, -0.0115, -0.0238, -0.111, 0.1347, -0.054, -0.0403, -0.2043, -0.0032, -0.037, -0.2659, -0.0778, 0.0952, 0.1386, -0.1694, -0.1002, 0.0917, 0.0267, 0.043, 0.0564, 0.1741, 0.048, 0.0425, 0.1043, 0.0507, 0.0604, -0.0898, 0.0179, 0.0483, 0.2509, 0.0197, -0.083, -0.0241, -0.123, 0.0503, 0.0132, 0.1642, -0.0475, 0.07, 0.1622, -0.0761, -0.0869, -0.0965, -0.1237, -0.0542, 0.2073, -0.0138, 0.0203, 0.1509, -0.0597, 0.17, -0.0848, 0.0442, -0.0738, 0.1495, 0.0434, 0.0805, -0.0611, -0.0333, -0.0487, 0.003, 0.2771, 0.0059, 0.1673, 0.1271, -0.1158, -0.0251, -0.1725, 0.2593, 0.0041, -0.2742, 0.0734, -0.0246, 0.0531, 0.0254, -0.0968, 0.2183, -0.03, -0.0329, -0.0678, -0.2062, 0.0413, 0.0921, 0.0417, 0.0924, -0.0479, -0.0975, 0.068, 0.2173, 0.1941, -0.0162, -0.0704, 0.0514, -0.0887, 0.1252, 0.2007, -0.0288, 0.1591, -0.0312, -0.0563, -0.1679, -0.0919, -0.0697, -0.0194, 0.0444, 0.0548, 0.0339, -0.1517, 0.0619, 0.0601, 0.1486, 0.1499, -0.1176, -0.2371, 0.2289, -0.1964, -0.2306, -0.0116, 0.1158, 0.1031, 0.0219, 0.1116, -0.0803, -0.141, 0.1787, -0.125, -0.0034, -0.17, 0.1232, -0.0307, -0.1485, 0.1593, 0.1953, -0.0507, 0.0965, 0.0274, -0.2567, 0.027, 0.0858, 0.0577, 0.1978, 0.2101, -0.0578, -0.0808, -0.1152, -0.0191, 0.1972, 0.0023, -0.212, -0.0374, -0.0383, -0.2759, -0.1373, 0.1586, -0.2837, 0.0425, -0.4198, -0.0841, -0.1336, 0.0416, -0.2063, -0.2364, -0.2361, -0.2686, -0.1322, -0.2125, 0.1124, 0.3175, 0.0393, 0.0447, 0.0911, -0.2495, -0.1423, -0.0114, 0.2067, 0.1153, -0.1427, 0.102, -0.0081, -0.0826, 0.1824, -0.1087, 0.1485, 0.052, -0.0444, -0.1345, -0.105, 0.1159, -0.0177, -0.0834, 0.041, -0.0109]"
