2012,companion paper donald knuth
2012,algorithmic view universe
2012,satisfiability art computer programming
2011,selected paper fun game
2010,selected paper design algorithm
2009,reversal swap 11264 2007 77
2009,sum power set counting coefficient tracking 11274 2007 165
2009,problem 11452
2009,solving recurrence binary expansion 11320 2007 835
2009,near-debruijn cycle 11336 2008 71
2008,problem 11336
2008,problem 11369
2008,perfect parity pattern 11243
2007,problem 11264
2007,problem 11274
2007,partition circular set 11151
2007,combinatorial maximum 11142
2007,problem 11320
2006,cube-free sum 11078
2006,problem 11243
2005,problem 11142
2005,modular triple 11021
2005,problem 11151
2004,fibonacci complex camouflage 10858
2004,problem 11078
2004,bernstein polynomial 10985
2004,efficient coroutine generation constrained gray sequence
2003,selected paper computer language
2003,robert w floyd memoriam
2003,problem 10985
2003,highly variable list 10691
2003,exploring binary maze 10720
2003,balanced neighborhood square 10871
2003,animal cage 10875
2003,recounting rational continued 10906
2003,product transposition 10913
2003,bottom-up education
2002,min-plus matrix multiplication 10834
2002,fibonacci-lucas extremum 10825
2002,min-plus matrix multiplication 10834
2001,arithmetik
2001,problem 10858
2001,problem 10871
2001,problem 10875
2001,problem 10906
2001,leaf ordered tree 10757
2001,stirling series 10832
2001,problem 10913
2001,joy asymptotics
2000,selected paper analysis algorithm
2000,probability state 10726
2000,real number algebraically 10689
2000,problem 10832
1999,digital typography
1999,mmixware risc computer third millennium
1998,art computer programming volume ii seminumerical algorithm 3rd edition
1998,art computer programming  volume iii 2nd edition
1998,linear probing graph
1997,art computer programming volume fundamental algorithm 3rd edition
1997,shellsort three increment
1997,sequence series lambert w function
1996,selected paper computer science
1996,lambertw function
1996,overlapping pfaffians
1996,exact analysis stable allocation
1996,knowlton-graham partition problem
1996,irredundant interval
1995,two-way rounding
1994,cweb system structured documentation - version 30
1994,concrete mathematics - foundation computer science 2 ed
1994,sandwich theorem
1994,mini-indexes literate program
1993,stanford graphbase - platform combinatorial computing
1993,birth giant component
1993,stanford graphbase platform combinatorial algorithm
1992,literate programming
1992,axiom hull
1992,randomized incremental construction delaunay voronoi diagram
1992,problem compatible representative
1992,context-free multilanguages
1991,efficient representation perm group
1991,theory practice
1991,textbook example recursion
1990,nested satisfiability
1990,note digitized angle
1990,bijection ordered factorization
1990,stable husband
1990,addition machine
1990,randomized incremental construction delaunay voronoi diagram
1990,stable husband
1990,genesis attribute grammar
1989,mathematical writing
1989,concrete mathematics - foundation computer science
1989,first cycle evolving graph
1989,error tex
1987,digital halftone dot diffusion
1986,texbook
1986,tex program
1986,metafontbook
1986,computer modern typeface
1986,ibm 650 appreciation field
1986,efficient balanced code
1985,dynamic huffman coding
1985,analysis optimum caching
1985,deciphering linear congruential encryption
1985,optimal prepaging font caching
1984,complexity song april 1984 special section
1984,literate programming
1984,algorithm brownian zero
1982,huffmans algorithm via algebra
1981,art computer programming volume ii seminumerical algorithm 2nd edition
1981,verification link-level protocol
1981,breaking paragraph line
1981,algorithm modern mathematics computer science proceeding urgench uzbek ssr ussr september 16-22 1979
1979,lexicographic permutation restriction
1979,inhomogeneous sorting
1979,algorithm modern mathematics computer science
1978,trivial algorithm whose analysis isnt
1978,expected linearity simple equivalence algorithm
1977,generalization dijkstras algorithm
1977,fast pattern matching string
1977,deletion preserve randomness
1976,analysis subtractive algorithm greatest common divisor
1976,analysis simple factorization algorithm
1975,analysis alpha-beta pruning
1975,son seminumerical algorithm
1975,random matroids
1975,evading drift floating-point addition
1975,erratum evading drift floating-point addition
1975,activity interleaved memory
1974,computer programming art
1974,ordered hash table
1974,structured programming go statement
1974,structured program generate topological sorting arrangement
1974,erratum structured program generate topological sorting arrangement
1974,asymptotic number geometry
1973,art computer programming volume iii sorting searching
1973,art computer programming volume fundamental algorithm 2nd edition
1973,permutation nonnegative partial sum
1972,ancient babylonian algorithm
1972,george forsythe development computer science
1972,complement transitive closure
1972,experiment optimal sorting
1972,erratum note avoiding go statement
1972,enumeration plane partition
1971,optimum binary search tree
1971,top-down syntax analysis
1971,note avoiding go statement
1971,correction semantics context-free language
1971,empirical study fortran program
1971,review introduction combinatorial mathematics liu c l 1968
1971,mathematical analysis algorithm
1971,example formal semantics
1970,von neumann first computer program
1969,art computer programming volume ii seminumerical algorithm
1968,art computer programming volume fundamental algorithm
1968,semantics context-free language
1967,remaining trouble spot algol 60
1967,characterization parenthesis language
1967,programming language automaton
1966,additional comment problem concurrent programming control
1965,translation language left right
1964,proposal input-output convention algol 60
1964,backus normal form v backus naur form
1964,solߞa symbolic language general-purpose system simulation
1964,formal definition sol
1963,computer-drawn flowchart
1963,letter editor three letter merging
1963,length string merge sort
1962,backus language
1962,calculation easter
1962,evaluation polynomial computer
1961,algol 60 confidential
1961,smalgol-61
1961,minimizing drum latency time
1960,imaginary number system
1959,runcible-algebraic translation limited computer
