2012,turing man
2009,origin integrated data store id first direct-access dbms
1996,impact object oriented thinking er modeling
1996,impact object oriented thinking er data modeling
1989,personal chronicle creating better information system guiding principle
1983,structuring capability molecular data model
1982,toward complete reference model computer-based information system
1981,context open system interconnection within computer-based information system
1980,role data model approach data structure
1980,impact structured data throughout computer-based information system
1979,commitment distributed database
1978,data base management system overview
1978,commentary codasyl system committee interim report distributed database technology
1978,provisional model open system architecture
1977,restrict modelling capability codasyl data structure set
1977,role concept data model
1975,trend database management 1975
1974,summary current work - ansi/x3/sparc/study group - database system
1974,codasyl guide/share proposal data base management system
1974,data-structure-set model
1973,programmer navigator
1972,evolution storage structure
1972,architecture definition technique objective theory process facility practice
1969,data structure diagram
1966,generalized language file organization manipulation
