2013,causality bayesian belief network
2002,sur le colloque science de lintelligence science de lartificielextraits de commentaires et de réponses aux question
2001,complex system interplay organization market contemporary society
2001,role software engineering system design process control
2000,five second sixty presentation time expert memory
1999,editorial cognitive modeling perspective
1999,time talk time silence
1998,discovering explanation
1998,human machine interpretation expression formal system
1997,scientific discovery simplicity method
1997,future information system
1997,implication kasparov v deep blue
1997,collaborative discovery scientific domain
1997,camera computational model multiple representation
1997,logic thought
1995,artificial intelligence empirical science
1995,application machine learning rule induction
1995,internal representation rule development object-oriented design
1995,model test selection
1995,explaining ineffable ai topic intuition insight inspiration
1994,causality model abstraction
1994,reply touretzky pomerleau reconstructing physical symbol system
1994,see get - get see
1993,retrospective causality device behavior
1993,allen newell entry complex information processing
1993,anecdotes-a early expert system
1993,situated action symbolic interpretation
1993,situated action reply reviewer
1993,situated action reply william clancey
1993,scientific model-building search matrix space
1993,artificial intelligence experimental science abstract
1993,causality bayesian belief network
1992,direction qualitative reasoning
1992,right representation discovery finding conservation momentum
1991,nonmonotonic reasoning causation comment
1991,mathematical base qualitative reasoning
1991,artificial intelligence going
1990,laboratory replication scientific discovery process
1990,prediction prescription system modeling
1990,optimal probe selection diagnostic search
1989,role experimentation scientific theory revision
1989,rule creation rule learning environmental exploration
1988,process scientific discovery strategy experimentation
1988,prospect cognitive science
1987,diagram sometimes worth ten thousand word
1986,causality device behavior
1986,theory causal ordering reply de kleer brown
1986,information processing language v ibm 650
1986,theory historical discovery construction componential model
1986,whether software engineering need artificially intelligent
1984,epam-like model recognition learning
1983,search reasoning problem solving
1983,three facet scientific discovery
1981,prometheus pandora influence automation society
1981,information-processing model cognition
1981,bacon5 discovery conservation law
1980,cognitive science newest science artificial
1980,model competence solving physic problem
1977,problem solving semantically rich domain example engineering thermodynamics
1977,history artificial intelligence
1977,artificial intelligence system understand
1976,computer science empirical inquiry symbol search
1975,optimal problem-solving search all-oor-none solution
1974,losing move information processing concept
1973,structure ill structured problem
1973,lesson perception chess-playing program vice versa
1971,theory problem solving
1966,chess mating combination program
1963,experiment heuristic compiler
1962,simulation human verbal learning behavior
1962,generalization elementary perceiving memorizing machine
1961,reply final note benoit mandelbrot
1961,reply dr mandelbrot post scriptum
1960,note class skew distribution function
1959,report general problem-solving program
1958,chess-playing program problem complexity
1956,logic theory machine-a complex information processing system
1954,control inventory production rate - survey
