2007,high performance processor chip
2006,remember eniac
2003,biography
2001,memory gap future high performance memory
2001,high performance memory system
2000,introduction babbages analytical engine plan 28 28a-the programmer interface
1998,revisionist account early language development
1997,arithmetic edsac maurice v
1997,collapsed lan solution bandwidth problem
1997,impediment technological advancement imposed law physic
1996,computer - part 2
1996,arithmetic edsac
1995,computing perspective
1995,tribute presper eckert
1995,memory wall cmos end-point
1994,operating system changing world
1994,edsac origin design decision
1993,light amplifier soliton
1993,fortran algol object-oriented language
1992,edsac 2
1992,charles babbage - great uncle computing
1992,long-term future operating system
1991,babbages expectation engine
1991,pray mr babbage-a character study dramatic form
1991,software programmer
1991,revisiting computer security business world
1991,could predicted
1990,computer security business world
1990,network email fax
1990,bandwidth famine
1990,software
1990,rise vlsi processor
1988,acm sigops european workshop 1988 position paper
1984,security management protection - personal approach
1983,size power speed
1982,hardware support memory protection capability implementation
1982,keynote address - processor instruction set
1981,design control unit-reflections reading babbages notebook
1980,impact wide-band local area communication system distributed computing
1980,cambridge model distributed system
1980,new hardware capability architecture
1978,proceeding 3rd international conference software engineering atlanta georgia usa may 10-12 1978
1977,beyond today computer
1976,software engineering structured programming
1976,software engineering structured programming abstract
1974,domain protection management process
1973,dynamic paging
1973,cambridge multiple-access system retrospect
1972,preserving integrity data base
1972,associative tabular data structure
1972,associative languageal -1
1972,historical perspective computer architecture
1972,use writable control memory multiprogramming environment
1971,slave memory segmentation
1969,review book review
1969,growth interest microprogramming literature survey
1969,model core space allocation time-sharing system
1968,design multiple-access computer system part 2
1968,outer inner syntax programming language
1968,computer
1967,design multiple-access computer system
1966,book review agebraic eigenvalue problem j h wilkinson 1965 662 page
1965,list useful
1965,slave memory dynamic storage allocation
1964,constraint-type statement programming language
1964,programmer utility filing system
1962,book review
1962,panel priority problem computer system
1961,proposal improving efficiency algol 60
1961,review book review
1961,data transmission new outlook computer field
1961,self-repairing computer
1959,introductory speech
1958,second decade computer development
