2019,computer-supported exploration categorical axiomatization modeloids
2018,axiom system category theory free logic
2016,automating free logic isabelle/hol
2016,axiomatizing category theory free logic
2014,stochastic λ-calculi extended abstract
2014,cartesian closed category separable scott domain
2013,dedication
2012,lambda calculus
2009,semilattices domain computability invited talk
2008,reconsidering ordered pair
2004,equilogical space
2002,local realizability topos modal logic computability
2001,new category semantics
2000,effective version equilogical space
2000,powersets fixed point lambda calculus
2000,reflection strachey work
1999,local realizability topos modal logic computability
1999,preface
1998,type theory via exact category
1996,symbolic computation teaching
1996,hope achieve automated deduction abstract
1994,nico habermann 1932-1993
1993,type-theoretical alternative iswim cuch owhy
1992,extensional pers
1991,logician replaced machine
1990,extensional pers
1990,semantic domain
1989,domain logic extended abstract
1986,capturing concept data structure
1985,semantically based programming tool summary
1983,first step towards inferential programming
1982,domain denotational semantics
1977,logic programming language
1977,european meeting association symbolic logic oxford england 1976
1976,data type lattice
1975,combinators class
1975,philosophical issue concerning theory combinators
1972,mathematical concept programming language semantics
1971,lattice flow diagram
1967,definitional suggestion automaton theory
1967,proof independence continuum hypothesis
1959,finite automaton decision problem
1958,foundational aspect theory measurement
1958,generalization lemma g f rose
