2012,programming language - past achievement future challenge
2010,computer science historical perspective current assessment
2008,grundlagen und techniken de compilerbaus 2 aufl
2008,brief history software engineering
2007,modula-2 oberon
2006,good idea looking glass
2003,hardware/software co-design
2003,essence programming language
2002,computing science education road taken
2002,pascal successor
2002,programming language pascal reprint
2002,program development stepwise refinement reprint
2001,embedded system real-time programming
2000,programming language design computer construction
2000,development procedural programming language personal contribution perspective
1999,algorithmen und datenstrukturen - pascal-version 5 aufl
1998,hardware compilation translating program circuit
1996,grundlagen und techniken de compilerbaus
1996,compiler construction
1996,task versus thread alternative multiprocessing paradigm
1996,language lola fpgas plds teaching digital circuit design
1995,digital circuit design computer science student - introductory textbook
1995,plea lean software
1994,programmieren oberon - da neue pascal
1994,gedanken zur software-exlosion
1994,laboratory digital design course using fpgas
1993,recollection development pascal
1992,project oberon - design operating system compiler
1992,programming oberon - step beyond pascal modula
1991,pascal user manual report - iso pascal standard 4th edition
1991,difference oberon oberon-2
1991,programming language oberon-2
1991,reply type-extension test performed constant time
1990,ceres-net low-cost computer network
1989,oberon system
1989,designing system scratch
1988,programming modula-2 4th edition
1988,modula oberon
1988,programming language oberon
1988,type extension
1987,hardware architecture programming language programming language hardware architecture
1986,microprocessor architecture comparison based code generation compiler
1985,algorithm data structure
1985,pascal user manual report rev iso pascal standard 3rd edition
1985,programmieren modula-2
1985,programming language design computer construction
1983,programming modula-2 second corrected edition
1983,program development stepwise refinement reprint
1982,programming modula 2
1981,lilith personal computer software engineer
1981,lilith personal computer software engineer
1981,pascal-s subset implementation
1979,module system structuring facility high-level programming language
1979,personal computer based high-level language
1979,personal computer designed use high-level language
1978,interlude signal semphores revisited author response
1977,compilerbau - eine einführung
1977,toward discipline real-time programming
1977,unnecessary diversity notation syntactic definition
1977,modula language modular multiprogramming
1977,use modula
1977,design implementation modula
1975,pascal user manual report second edition
1975,pascal user manual report second edition
1975,assessment programming language pascal
1974,composition well-structured program
1974,systemprogramming au der sicht der universität
1974,design programming language
1973,axiomatic definition programming language pascal
1971,programming language pascal
1971,program development stepwise refinement
1971,design pascal compiler
1969,multiprogramming machine coding computer organization
1968,pl360 programming language 360 computer
1968,corrigendum pl360 programming language 360 computer
1966,euler generalization algol formal definition part 1
1966,euler generalization algol formal definition part ii
1966,note program structure parallel processing
1966,contribution development algol
1965,algorithm 249 outreal n 15
1965,automatic grading program
1965,algorithm 265 find precedence function l2
1964,certification algorithm 146 multiple integration
1963,syntactic description bc neliac
1963,generalization algol
