2013,inductive characterization matching binding bigraphs
2010,discussant response computer journal lecture morris sloman
2010,unfolding csp
2009,space motion communicating agent
2009,bigraphical category
2008,bigraphs algebra
2008,stochastic bigraphs
2008,keynote space motion large informatic system
2008,category software meaning
2007,local bigraphs confluence two conjecture extended abstract
2007,matching bigraphs
2006,ubiquitous computing shall understand
2006,pervasive process calculus
2006,pure bigraphs structure dynamic
2006,transition system link graph petri net
2006,journey non-classical computation ii initial journey waypoints
2006,scientific foundation global computing
2005,grand challenge computing research
2005,axiom bigraphical structure
2005,journey non-classical computation grand challenge computing research
2005,spectrum word
2005,embeddings context link graph
2004,theory global ubiquitous computer
2004,towards broader theory mobile process
2003,bigraphs petri net
2003,bigraphs transition
2002,shallow linear action graph embeddings
2002,bigraphs model mobile interaction
2001,flux interaction
2001,bigraphical reactive system
2001,computational flux
2000,deriving bisimulation congruence reactive system
2000,graphical theory interactive system proof assistant help
1999,communicating mobile system - pi-calculus
1998,pi calculus application keynote address
1997,graphical calculus interaction abstract
1997,strong normalisation higher-order action calculus
1996,calculus interaction
1995,control structure model interaction
1995,control structure
1994,pi-nets graphical form pi-calculus
1994,computing interaction
1993,element interaction - turing award lecture
1993,interview robin milner
1993,unique decomposition process
1993,modal logic mobile process
1993,higher-order action calculus
1993,action structure synchronous pi-calculus
1993,action calculus syntactic action structure
1992,compositional protocol verification using relativized bisimulation
1992,calculus mobile process
1992,calculus mobile process ii
1992,function process
1992,polyadic pi-calculus abstract
1992,problem weak bisimulation
1992,barbed bisimulation
1992,semantics ml concurrency primitive
1992,concurrent process object
1991,commentary standard ml
1991,co-induction relational semantics
1991,modal logic mobile process
1991,object
1991,concurrent process object abstract
1990,definition standard ml
1990,unique decomposition process
1990,interpreting one concurrent calculus another
1990,function process
1990,foundation concurrent object-oriented programming panel
1990,operational algebraic semantics concurrent process
1989,communication concurrency
1989,complete axiomatisation observational congruence finite-state behavior
1988,direction concurrency theory
1988,interpreting one concurrent calculus another
1987,computing experimental science
1987,verifying protocol using relativized bisimulation
1987,us maximal fixed point abstract invited lecture
1987,dialogue proof system
1987,type discipline program module
1986,process constructor interpretation invited paper
1985,algebraic law nondeterminism concurrency
1984,complete inference system class regular behaviour
1984,lecture calculus communicating system
1984,proposal standard ml
1983,calculus synchrony asynchrony
1983,using algebra concurrency approach
1983,parallel combinator reduction machine
1983,firing squad
1982,four combinators concurrency
1982,principal type-schemes functional program
1981,modal characterisation observable machine-behaviour
1980,calculus communicating system
1980,observing nondeterminism concurrency
1979,edinburgh lcf
1979,concurrent process syntax
1979,flowgraphs flow algebra
1979,lcf way proof machine
1979,algebraic theory synchronization
1978,theory type polymorphism programming
1978,synthesis communicating behaviour
1978,metalanguage interactive proof lcf
1977,fully abstract model typed lambda-calculi
1976,third international colloquium automaton language programming university edinburgh uk july 20-23 1976
1972,calculus mathematical theory computation
1971,algebraic definition simulation program
1970,equivalence program scheme
1968,string handling algol
