2006,augmented wiki
2004,augmenting society collective iq
2002,toward virtual community knowledge evolution
2001,virtual community knowledge evolution
1999,bootstrapping collective intelligence
1998,augment bootstrap community web next
1998,bootstrap alliance sig toward open hyperdocument system
1995,toward augmenting human intellect boosting collective iq
1992,special consideration individual user generator retriever information
1990,knowledge-domain interoperability open hyperdocument system
1984,authorship provision augment
1973,augmented knowledge workshop
1973,design consideration knowledge workshop terminal
1968,research center augmenting human intellect
1961,game teach fundamental computer operation
1961,bibliographical sketch all-magnetic logic scheme
1961,correction game teach fundamental computer operation
