2019,fair trade framework assessing decentralised data solution
2018,proceeding 2nd workshop decentralizing semantic web co-located 17th international semantic web conference desemweb@iswc 2018 monterey california usa october 8 2018
2018,workshop linked data web co-located web conference 2018 ldow@www 2018 lyon france april 23rd 2018
2017,linked data notification resource-centric communication protocol
2017,decentralised authoring annotation notification read-write web dokieli
2017,ldow2017 10th workshop linked data web
2017,workshop linked data web co-located 26th international world wide web conference www 2017
2016,demonstration solid platform social web application
2016,ldow2016 9th workshop linked data web
2016,proceeding workshop linked data web ldow 2016 co-located 25th international world wide web conference www 2016
2015,ldow 2013 8th workshop linked data web
2015,proceeding workshop linked data web ldow 2015 co-located 24th international world wide web conference www 2015 florence italy may 19th 2015
2014,cimba - client-integrated microblogging architecture
2014,proceeding workshop linked data web co-located 23rd international world wide web conference www 2014 seoul korea april 8 2014
2013,proceeding www2013 workshop linked data web rio de janeiro brazil 14 may 2013
2012,linked open government data lesson datagovuk
2012,www2012 workshop linked data web lyon france 16 april 2012
2011,designing web open society
2011,4th linked data web workshop ldow2011
2011,linked data
2011,www2011 workshop linked data web hyderabad india march 29 2011
2010,semantic web social machine research challenge ai world wide web
2010,world-wide web information universe
2010,put postcode come data case study
2010,proceeding www2010 workshop linked data web ldow 2010 raleigh usa april 27 2010
2009,linked data - story far
2009,interacting ehealth towards grand challenge hci
2009,policy-aware content reuse web
2009,proceeding www2009 workshop linked data web ldow 2009 madrid spain april 20 2009
2008,fractal nature semantic web
2008,information accountability
2008,web science interdisciplinary approach understanding web
2008,n3logic logical framework world wide web
2008,tabulator redux browsing writing linked data
2008,linked data web ldow2008
2008,linked data web
2008,proceeding www2008 workshop linked data web ldow 2008 beijing china april 22 2008
2007,data-purpose algebra modeling data usage policy
2007,n3logic logical framework world wide web
2006,semantic web revisited
2006,framework web science
2006,using semantic web technology policy management web
2006,transparent accountable data mining new strategy privacy protection
2006,self-describing delegation network web
2006,next wave web
2005,experience n3 rule
2005,www 15 year looking forward
2005,uniform resource identifier uri generic syntax
2000,weaving web - original design ultimate destiny world wide web inventor
1999,hypertext transfer protocol - http/11
1999,internet draft hypertext transfer protocol - http/11
1998,uniform resource identifier uri generic syntax
1997,world-wide computer
1997,world wide web - past present future
1997,hypertext transfer protocol - http/11
1996,www past present future
1996,editorial
1996,hypertext transfer protocol - http/10
1995,hypertext markup language - 20
1994,world-wide web
1994,universal resource identifier www unifying syntax expression name address object network used world-wide web
1994,uniform resource locator url
1992,world-wide web
1992,world-wide web information universe
1988,cern experience
