2007,notation tool thought
2007,dictionary apl
1999,programming notation system design
1997,mathematical root j
1995,representation recursion
1994,tag train agenda gerund
1991,personal view apl
1991,tacit definition
1990,apl\
1989,processing natural language syntactic semantic mechanism
1989,phrasal form
1989,semantic processor natural language
1987,apl87
1980,notation tool thought
1979,operator
1973,design apl
1965,letter editor remark syntax generalization algol 60
1964,formalism programming language
1964,method syntax specification
1964,formal description system/360
1963,programming notation system design
