2014,author retrospective ptrans analysis optimization technique
2012,programming language - past achievement future challenge
2008,compiler parallel computing system
2008,compiler parallel computing system
2001,blue gene vision protein science using petaflop supercomputer
2000,like
1999,turning point interaction computer
1990,conference record seventeenth annual acm symposium principle programming language san francisco california usa january 1990
1988,overview ptran analysis system multiprocessing
1988,framework determining useful parallelism
1987,overview ptran analysis system multiprocessing
1982,technological review fortran compiler
1982,proceeding sigplan 82 symposium compiler construction boston massachusetts usa june 23-25 1982
1981,history language processor technology ibm
1980,experimental compiling system
1979,automatic storage optimization retrospective
1976,program data flow analysis procedure
1974,interprocedural analysis information derived
1974,interprocedural data flow analysis
1971,basis program optimization
