2018,On Revenue Monotonicity in Combinatorial Auctions.
2018,Scaling Nakamoto Consensus to Thousands of Transactions per Second.
2018,An Incentive Analysis of some Bitcoin Fee Designs.
2017,Dominant-Strategy versus Bayesian Multi-item Auctions: Maximum Revenue Determination and Comparison.
2017,On Revenue Monotonicity in Combinatorial Auctions.
2016,Concurrent Knowledge Extraction in Public-Key Models.
2016,On Solutions for the Maximum Revenue Multi-item Auction under Dominant-Strategy and Bayesian Implementations.
2015,Interdisciplinarity: A View from Theory of Computation.
2015,An n-to-1 Bidder Reduction for Multi-item Auctions and its Applications.
2014,Privacy-Preserving Authenticated Key-Exchange Over Internet.
2014,An n-to-1 Bidder Reduction for Multi-item Auctions and its Applications.
2013,On revenue maximization for selling multiple independently distributed items.
2013,Online/Offline Signatures for Low-Power Devices.
2013,OAKE: a new family of implicitly authenticated diffie-hellman protocols.
2012,Graph Coloring Applied to Secure Computation in Non-Abelian Groups.
2012,The Turing Computational Model.
2012,Quantum Computing: A Great Science in the Making.
2012,Computationally-Fair Group and Identity-Based Key-Exchange.
2012,Digital Signatures from Challenge-Divided Sigma-Protocols.
2012,Computationally-Fair Group and Identity-Based Key-Exchange.
2011,Tight Approximation Ratio of a General Greedy Splitting Algorithm for the Minimum k-Way Cut Problem.
2011,A New Family of Practical Non-Malleable Diffie-Hellman Protocols.
2011,A New Family of Practical Non-Malleable Protocols.
2010,Deniable Internet Key Exchange.
2010,Concurrent Knowledge Extraction in the Public-Key Model.
2010,"Innovations in Computer Science - ICS 2010, Tsinghua University, Beijing, China, January 5-7, 2010. Proceedings."
2010,A New Framework for RFID Privacy.
2010,Concurrent Knowledge Extraction in the Public-Key Model.
2010,Adaptive Concurrent Non-Malleability with Bare Public-Keys.
2009,On the Quantum Query Complexity of Local Search in Two and Three Dimensions.
2009,A note on the feasibility of generalised universal composability.
2009,A note on universal composable zero-knowledge in the common reference string model.
2009,Communication Complexity and Its Applications.
2009,Concurrent Knowledge-Extraction in the Public-Key Model.
2009,Adaptive Concurrent Non-Malleability with Bare Public-Keys.
2008,Graph Design for Secure Multiparty Computation over Non-Abelian Groups.
2008,Some Perspectives on Complexity-Based Cryptography.
2008,"Generalized Tsirelson Inequalities, Commuting-Operator Provers, and Multi-prover Interactive Proof Systems."
2008,Tight Approximation Ratio of a General Greedy Splitting Algorithm for the Minimum k-Way Cut Problem.
2007,Oblivious and Adaptive Strategies for the Majority and Plurality Problems.
2007,A Note on Universal Composable Zero Knowledge in Common Reference String Model.
2007,A Note on the Feasibility of Generalized Universal Composability.
