2001,Funding the Computing Revolution's Third Wave.
1998,"The History of Fortran I, II, and III."
1985,From Function Level Semantics to Program Transformation and Optimization.
1981,Function level programs as mathematical objects.
1981,"The Algebra of Functional Programs: Function Level Reasoning, Linear Equations, and Extended Definitions."
1979,"The History of FORTRAN I, II and III."
1978,Can Programming Be Liberated From the von Neumann Style? A Functional Style and its Algebra of Programs.
1973,Programming Language Semantics and Closed Applicative Languages.
1964,Fortran.
1963,Revised report on the algorithm language ALGOL 60.
1963,Revised report on the algorithmic language ALGOL 60.
1960,Report on the algorithmic language ALGOL 60.
1959,The syntax and semantics of the proposed international algebraic language of the Zurich ACM-GAMM Conference.
1954,The IBM 701 Speedcoding System.
