2019,The FAIR TRADE Framework for Assessing Decentralised Data Solutions.
2018,"Proceedings of the 2nd Workshop on Decentralizing the Semantic Web co-located with the 17th International Semantic Web Conference, DeSemWeb@ISWC 2018, Monterey, California, USA, October 8, 2018."
2018,"Workshop on Linked Data on the Web co-located with The Web Conference 2018, LDOW@WWW 2018, Lyon, France April 23rd, 2018."
2017,Linked Data Notifications: A Resource-Centric Communication Protocol.
2017,"Decentralised Authoring, Annotations and Notifications for a Read-Write Web with dokieli."
2017,LDOW2017: 10th Workshop on Linked Data on the Web.
2017,Workshop on Linked Data on the Web co-located with 26th International World Wide Web Conference (WWW 2017).
2016,A Demonstration of the Solid Platform for Social Web Applications.
2016,LDOW2016: 9th Workshop on Linked Data on the Web.
2016,"Proceedings of the Workshop on Linked Data on the Web, LDOW 2016, co-located with 25th International World Wide Web Conference (WWW 2016)."
2015,LDOW 2013: The 8th Workshop on Linked Data on the Web.
2015,"Proceedings of the Workshop on Linked Data on the Web, LDOW 2015, co-located with the 24th International World Wide Web Conference (WWW 2015), Florence, Italy, May 19th, 2015."
2014,CIMBA - Client-Integrated MicroBlogging Architecture.
2014,"Proceedings of the Workshop on Linked Data on the Web co-located with the 23rd International World Wide Web Conference (WWW 2014), Seoul, Korea, April 8, 2014."
2013,"Proceedings of the WWW2013 Workshop on Linked Data on the Web, Rio de Janeiro, Brazil, 14 May, 2013."
2012,Linked Open Government Data: Lessons from Data.gov.uk.
2012,"WWW2012 Workshop on Linked Data on the Web, Lyon, France, 16 April, 2012."
2011,Designing the web for an open society.
2011,4th linked data on the web workshop (LDOW2011).
2011,Linked Data.
2011,"WWW2011 Workshop on Linked Data on the Web, Hyderabad, India, March 29, 2011."
2010,From the Semantic Web to social machines: A research challenge for AI on the World Wide Web.
2010,World-wide web: the information universe.
2010,"Put in Your Postcode, Out Comes the Data: A Case Study."
2010,"Proceedings of the WWW2010 Workshop on Linked Data on the Web, LDOW 2010, Raleigh, USA, April 27, 2010."
2009,Linked Data - The Story So Far.
2009,Interacting with eHealth: towards grand challenges for HCI.
2009,Policy-Aware Content Reuse on the Web.
2009,"Proceedings of the WWW2009 Workshop on Linked Data on the Web, LDOW 2009, Madrid, Spain, April 20, 2009."
2008,The Fractal Nature of the Semantic Web.
2008,Information accountability.
2008,Web science: an interdisciplinary approach to understanding the web.
2008,N3Logic: A logical framework for the World Wide Web.
2008,Tabulator Redux: Browsing and Writing Linked Data.
2008,Linked data on the web (LDOW2008).
2008,Linked Data on the Web.
2008,"Proceedings of the WWW2008 Workshop on Linked Data on the Web, LDOW 2008, Beijing, China, April 22, 2008."
2007,Data-Purpose Algebra: Modeling Data Usage Policies.
2007,N3Logic: A Logical Framework For the World Wide Web.
2006,The Semantic Web Revisited.
2006,A Framework for Web Science.
2006,Using Semantic Web Technologies for Policy Management on the Web.
2006,Transparent Accountable Data Mining: New Strategies for Privacy Protection.
2006,Self-Describing Delegation Networks for the Web.
2006,The next wave of the web.
2005,Experience with N3 rules.
2005,WWW at 15 years: looking forward.
2005,Uniform Resource Identifier (URI): Generic Syntax.
2000,Weaving the web - the original design and ultimate destiny of the World Wide Web by its inventor.
1999,Hypertext Transfer Protocol - HTTP/1.1.
1999,Internet Draft: Hypertext Transfer Protocol - HTTP/1.1.
1998,Uniform Resource Identifiers (URI): Generic Syntax.
1997,World-Wide Computer.
1997,"The World Wide Web - Past, Present and Future."
1997,Hypertext Transfer Protocol - HTTP/1.1.
1996,"WWW: Past, Present, and Future."
1996,Editorial.
1996,Hypertext Transfer Protocol - HTTP/1.0.
1995,Hypertext Markup Language - 2.0.
1994,The World-Wide Web.
1994,Universal Resource Identifiers in WWW: A Unifying Syntax for the Expression of Names and Addresses of Objects on the Network as used in the World-Wide Web.
1994,Uniform Resource Locators (URL).
1992,The World-Wide Web.
1992,World-Wide Web: The Information Universe.
1988,CERN experience.
