1997,Inferno.
1993,The Development of the C Language.
1990,Programmieren in C - mit dem C-Reference Manual in deutscher Sprache; ANSI C (2. Ausgabe).
1990,Interprocess Communication in the Ninth Edition Unix System.
1988,"The C Programming Language, Second Edition."
1984,Reflections on Software Research.
1983,The UNIX Time-Sharing System (Reprint).
1979,The Evolution of the Unix Time-Sharing System.
1978,The C Programming Language.
1974,The UNIX Time-Sharing System.
1973,The UNIX Time-Sharing System (Abstract).
