2018,block digital entity standard perspective,"[0.002875, -0.02195, -0.04755, -0.0541, 0.002175, -0.0375, -0.005525, -0.074175, -0.074375, -0.044, 0.016, 0.011625, -0.008125, -0.00055, 0.05775, -0.01615, 0.05935, 0.01295, 0.057125, -0.014325, -0.011225, -0.040525, 0.0141, 0.073475, -0.02015, -0.034575, 0.01505, 0.0007, 0.030075, -0.032125, -0.028675, -0.0065, 0.001175, -0.01515, 0.03245, 0.029225, 0.006275, 0.009625, 0.002775, -0.014425, -0.040425, -0.0098, -0.049625, -0.033175, -0.045925, -0.03605, 0.0056, 0.0365, 0.011275, 0.005425, -0.006975, -0.074475, -0.20945, -0.0028, 0.015075, -0.02795, -0.0313, -0.001925, -0.021975, 0.02335, -0.050825, 0.024625, 0.015425, -0.072825, -0.03855, -0.031275, 0.0181, 0.00065, 0.00045, 0.026625, -0.033775, -0.0109, 0.009675, -0.0269, -0.005525, 0.0187, 0.035925, 0.013925, 0.002425, 0.039175, -0.023025, 0.01685, -0.015875, -0.063075, 0.0343, -0.052475, 0.001125, -0.010975, -0.030975, -0.03715, 0.049, 0.010225, -0.021025, -0.01955, -0.0034, 0.00205, 0.0144, -0.00535, -0.00455, -0.0387, -0.006675, -0.016875, 0.006775, -0.018775, -0.0637, -0.016325, 0.075225, -0.0001, -0.05505, -0.06015, 0.023775, 0.0079, -0.046, 0.0054, 0.017225, -0.018975, 0.02615, 0.021175, -0.015225, -0.07985, 0.03175, -0.001075, 0.047375, 0.02375, -0.104775, 0.018825, -0.03675, -0.066375, 0.009175, 0.022625, -0.028975, -0.0562, 0.025875, -0.019375, -0.051375, -0.06575, 0.01205, 0.049225, 0.056075, 0.065975, -0.0087, -0.0221, 0.02405, 0.03275, 0.006625, -0.0661, -0.001, 0.034875, -0.0099, 0.0307, 0.00065, -0.05005, -0.0012, 0.00315, -0.006, 0.024925, 0.007525, 0.003675, 0.001, 0.013125, -0.011725, -0.0339, -0.038225, -0.025225, 0.0005, -0.00115, 0.01205, 0.0172, -0.013625, 0.010025, 0.03395, 0.01505, 0.013, -0.0142, -0.06975, 0.013975, 0.036525, -0.001925, -0.0285, -0.0253, 0.006825, -0.00465, -0.004225, 0.0065, 0.005875, -0.065925, 0.03765, 0.00465, 0.00695, 0.021775, 0.0252, 0.00205, -0.011575, -0.046025, 0.00805, -0.02005, -0.009775, -0.065425, 0.053425, -0.00525, 0.014325, 0.1109, -0.012875, -0.07575, -0.01015, 0.057825, 0.032225, -0.0131, 0.009675, 0.00705, 0.0288, -0.05145, -0.015275, 0.023375, -0.0301, -0.0255, -0.0243, -0.001075, -0.00985, 0.0032, 0.0244, -0.0037, 0.06835, 0.018475, -0.005025, -0.02965, 0.000575, 0.018075, -0.0609, 0.0173, -0.0354, 0.00035, 0.053775, 0.01125, 0.0596, 0.087475, -0.03595, -0.026675, -0.0282, 0.04135, -0.026225, -0.00175, -0.00125, -0.050325, 0.0219, 0.0279, -0.0056, 0.0068, -0.012575, 0.048775, -0.034, 0.003875, 0.004, -0.032725, -0.0771, -0.04515, 0.03215, 0.02165, -0.014475, 0.0048, -0.029675, 0.00855, -0.031, -0.02425, 0.010675, 0.002025, -0.014275, 0.00365, 0.0024, -0.0017, 0.0093, -0.024, -0.0123, -0.00645, -0.0421, 0.00605, 0.03665, 0.001525, -0.007775, 0.004375, -0.0583, 0.045625, 0.0259, 0.009625, -0.01285, 0.0195, 0.051325, -0.0104, 0.0029, -0.014725, -0.03905, 0.04175, 0.006125, 0.00685, -0.021175, -0.048175, 0.023625, 0.05085, -0.016775, 0.013325]"
2010,long quest universal information access,"[0.0022, 0.0768, -0.0753, -0.0917, -0.1706, 0.0488, -0.1917, 0.0755, -0.0689, -0.0348, -0.2946, -0.2003, -0.0828, 0.0028, 0.0762, -0.0686, -0.1565, 0.0004, -0.0004, 0.2425, -0.2544, -0.019, 0.1006, 0.067, -0.1083, -0.0421, -0.0298, -0.0173, -0.2871, 0.0763, 0.1314, -0.1158, -0.1033, 0.1906, 0.0751, -0.0114, 0.1688, -0.0742, -0.0063, 0.1094, 0.1431, -0.0226, 0.0387, -0.3089, -0.0144, 0.2177, -0.1505, 0.0384, 0.1348, 0.0319, -0.0881, -0.0112, -0.7413, 0.0719, 0.0003, -0.0043, -0.1452, -0.0346, 0.0879, 0.1132, 0.115, 0.0034, 0.1219, -0.0709, -0.2133, 0.0736, -0.0461, 0.0342, 0.2099, -0.1233, -0.0664, 0.0117, -0.1056, 0.1591, 0.0609, -0.0764, -0.1373, 0.1339, -0.1776, 0.01, 0.0045, -0.0701, 0.0451, -0.1876, -0.0689, -0.0273, 0.0106, 0.108, 0.0851, -0.0047, -0.0508, 0.3128, -0.0818, -0.0262, 0.0056, -0.029, -0.0909, -0.0166, 0.0463, -0.3325, -0.0016, -0.1112, -0.1592, 0.0042, 0.1337, -0.0259, 0.0975, -0.1284, -0.0107, -0.0958, 0.0084, 0.392, 0.1516, -0.1081, 0.3008, -0.021, 0.092, -0.0674, 0.0937, -0.273, 0.0612, 0.031, -0.0276, -0.0175, 0.0049, 0.1142, 0.1481, -0.1343, -0.1732, 0.0245, -0.0026, -0.0637, 0.1507, 0.0264, 0.1137, -0.0293, 0.0889, 0.0445, -0.1342, 0.2296, 0.0745, -0.0726, -0.1226, 0.1673, 0.2112, -0.0187, 0.2702, -0.1737, -0.0128, 0.416, 0.176, -0.304, 0.0767, -0.0911, -0.0314, -0.1322, 0.1153, -0.0626, 0.1565, -0.1039, -0.2285, 0.1344, -0.1799, 0.1305, 0.0864, -0.0641, 0.0854, 0.0457, 0.1133, -0.0458, 0.0033, -0.1913, -0.1136, 0.0312, 0.1818, 0.0843, 0.1589, -0.0423, -0.292, 0.0072, 0.1545, 0.2381, 0.0917, -0.0499, 0.0286, -0.1051, -0.0818, 0.1046, 0.1626, 0.0735, 0.2071, -0.2025, -0.3402, 0.0142, -0.0586, 0.0664, 0.163, -0.072, 0.0833, 0.1176, 0.1729, -0.0806, 0.1396, 0.0332, -0.1233, 0.0773, 0.1647, 0.0689, 0.0977, -0.0556, -0.1708, 0.1532, -0.1387, 0.139, 0.1409, -0.018, -0.0971, 0.003, 0.1854, 0.1404, 0.1027, -0.2358, 0.0086, -0.0628, -0.0303, -0.0009, -0.0523, 0.1455, 0.0433, -0.0553, -0.2206, -0.113, 0.1849, 0.0188, -0.0588, -0.1266, 0.0197, -0.075, -0.2146, -0.0655, -0.1559, -0.0197, 0.1802, -0.1066, -0.1244, -0.0459, -0.0448, -0.0669, -0.0398, 0.2925, 0.1521, 0.1351, 0.1494, -0.1975, -0.1362, 0.1634, -0.0308, -0.1021, 0.1546, 0.1239, -0.1471, -0.03, -0.2156, -0.0907, -0.183, 0.1182, -0.1003, 0.1296, -0.2828, -0.1044, 0.0379, 0.0082, 0.2264, 0.1783, 0.0212, -0.0102, 0.0424, -0.1102, 0.1425, -0.2527, -0.018, -0.1196, -0.1041, -0.0744, 0.1638, -0.0606, -0.1363, 0.1301, -0.0603, -0.1998, -0.0264, 0.1182, -0.0815, 0.067, 0.2116, -0.1013, 0.0749, 0.1097, 0.1703, -0.151]"
2009,brief history internet,"[-0.026125, 0.015125, 0.01075, 0.02525, 0.02825, 0.0187, -0.0562, 0.05435, 0.017475, 0.01515, -0.029025, -0.0115, 0.069175, -0.0126, 0.000225, -0.02275, 0.0154, 0.000375, 0.01355, -0.02125, -0.0957, -0.019775, -0.0385, -0.0054, 0.03045, -0.044075, 0.043925, 0.04255, -0.0351, -0.026, 0.039275, -0.02215, -0.0029, 0.055375, 0.03775, 0.028375, 0.0769, 0.046275, 0.04405, -0.046575, 0.011425, -0.07715, -0.023075, -0.02255, 0.044675, 0.031575, -0.01725, 0.0224, -0.046525, -0.035075, 0.076125, -0.04175, -0.2191, 0.00355, 0.0731, 0.04645, -0.030875, 0.0358, -0.003375, -0.041375, -0.0397, -0.0156, -0.012125, -0.07915, -0.033775, -0.02365, -0.019975, -0.008825, 0.00405, 0.037325, -0.015725, -0.01575, 0.048225, -0.007475, -0.019475, -0.0201, -0.070375, -0.0454, -0.03895, 0.029675, 0.004, -0.00485, -0.02535, -0.022025, -0.0041, 0.031925, 0.003025, 0.030625, 0.019525, 0.0198, -0.0055, 0.05795, -0.01225, -0.033975, 0.02195, 0.0498, -0.01555, 0.063375, 0.013375, 0.037325, 0.007725, -0.0747, 0.013325, -0.03475, -0.023025, -0.010825, -0.000425, -0.01225, 0.02735, 0.0714, 0.007975, 0.0263, 0.034575, -0.010975, -0.0036, 0.019375, -0.013225, -0.031125, 0.100075, -0.065125, 0.015875, 0.026325, 0.05055, -0.038225, -0.01465, -0.0088, 0.08465, -0.016675, 0.05515, -0.02485, 0.04725, -0.01315, -0.03155, -0.00245, 0.042475, -0.019125, 0.000475, -0.01005, 0.014125, -0.025425, -0.045475, -0.018175, 0.00025, -0.009625, 0.0211, -0.00575, 0.01785, -0.01145, -0.039925, 0.0627, -0.0066, 0.045325, 0.007325, 0.0466, -0.0027, 0.043975, 0.01685, 0.021975, -0.01495, 0.010875, 0.011275, -0.039275, -0.035875, 0.02945, -0.00695, 0.0392, 0.04305, 0.030475, 0.0432, 0.0027, -0.023925, -0.029525, 0.02305, 0.008925, 0.033, 0.027375, 0.074775, 0.037375, -0.034225, -0.034, -0.01045, 0.085725, 0.0167, -0.034475, -0.0549, -0.0239, -0.012525, -0.08275, -0.084225, 0.03805, -0.060025, 0.048775, 0.0589, -0.04655, 0.017975, -0.046925, -0.0311, -0.01175, -0.0128, 0.040375, 0.013775, -0.045925, -0.01345, 0.02445, 0.039275, 0.0213, -0.04945, -0.024875, -0.001375, -0.007425, 0.018125, -0.013725, -0.034475, 0.0354, -0.0406, -0.004475, -0.0275, 0.051075, -0.001325, 0.0619, -0.0846, -0.0613, 0.001575, 0.018675, -0.045075, -0.0859, 0.054675, 0.01345, 0.006325, -0.01215, 0.0796, 0.025, 0.0618, -0.0314, -0.049075, -0.013175, -0.022725, -0.025325, -0.022525, 0.076775, 0.016225, 0.0545, 0.01955, -0.02495, 0.016825, -0.045875, 0.015675, -0.0185, 0.028525, 0.070125, 0.01065, 0.0255, 0.041075, -0.03105, 0.01385, 0.03575, 0.0247, -0.03875, -0.02885, -0.027325, 0.010325, -0.017375, -0.00945, 0.023025, -0.1066, 0.062625, -0.04, -0.01005, 0.00825, 0.046525, 0.059475, 0.01585, -0.0422, 0.0496, -0.01185, 0.053625, 0.007275, -0.0344, 0.0319, 0.02385, -0.0008, -0.0588, -0.009525, 0.0487, 0.022, -0.024375, 0.05325, -0.063475, -0.028975, -0.03465, -0.01825, 0.014275, 0.076475, 0.079625, 0.069475, 0.007925, 0.029025, 0.007575, -0.012175, -0.0055]"
2006,framework distributed digital object service,"[0.02965, -0.031266666666666665, -0.006233333333333334, -0.00665, 0.005083333333333333, 0.0122, -0.020900000000000002, 0.02691666666666667, 0.017866666666666666, -0.023366666666666664, -0.00615, -0.006283333333333333, 0.021183333333333332, 0.022816666666666666, -0.016533333333333334, -0.008366666666666666, -0.005483333333333333, -0.018933333333333333, 0.011016666666666668, 0.027216666666666667, -0.034916666666666665, -0.0072499999999999995, -0.0010333333333333334, -0.009816666666666666, -0.014233333333333334, 0.02248333333333333, 0.03118333333333333, -0.026016666666666664, -0.016283333333333334, -0.018783333333333332, 0.0096, 0.024133333333333336, 0.05391666666666667, 0.012866666666666667, 0.016866666666666665, -0.00515, -0.015300000000000001, 0.0007833333333333334, -0.010466666666666666, -0.0020833333333333333, 0.005399999999999999, -0.022333333333333334, 0.08338333333333332, 0.016066666666666667, -0.02036666666666667, 0.047183333333333334, 0.007200000000000001, -0.023466666666666667, 0.005233333333333333, 0.035366666666666664, -0.013883333333333333, 0.057499999999999996, -0.14936666666666668, 0.010766666666666667, 0.012683333333333333, 0.038933333333333334, 0.019183333333333333, -0.03648333333333333, -0.024050000000000002, 0.02148333333333333, -0.0007999999999999999, 0.042666666666666665, -0.011749999999999998, 0.013933333333333332, -0.03963333333333333, -0.03348333333333333, 0.014433333333333333, -0.021516666666666667, -0.020050000000000002, 0.020483333333333333, -0.003183333333333333, -0.0030333333333333336, 0.019366666666666667, 0.04683333333333334, 0.020883333333333334, 0.022566666666666665, 0.009666666666666667, -0.008016666666666667, -0.013783333333333333, 0.012816666666666665, -0.0004333333333333333, 0.003916666666666666, 0.048966666666666665, -0.028550000000000002, -0.0118, 0.030549999999999997, -0.020133333333333333, 0.021433333333333332, -0.039316666666666666, 0.06325, 0.0006833333333333334, -0.009216666666666666, -0.043250000000000004, -0.019966666666666667, -0.007466666666666667, -0.011133333333333334, -0.0138, 0.0238, -0.007866666666666666, -0.03316666666666667, 0.0007, 0.014650000000000002, -0.010333333333333333, 0.0333, -0.04498333333333333, -0.03946666666666667, 0.0119, 0.0072499999999999995, 0.01855, -0.015266666666666666, 0.005783333333333334, 0.00415, -0.005933333333333333, -0.01655, 0.019783333333333333, 0.023316666666666666, 0.05295, -0.0089, 0.01405, -0.028516666666666666, 0.0057, 0.012733333333333333, 0.005166666666666667, 0.015316666666666666, 0.004416666666666667, 0.008816666666666667, 0.020583333333333332, -0.00365, -0.012633333333333335, -0.0226, 0.007633333333333333, 0.007699999999999999, 0.03281666666666667, -0.0023, 0.018616666666666667, 0.008616666666666667, -0.0135, 0.009983333333333334, -0.0183, -0.0018833333333333332, -0.013066666666666666, -0.00885, 0.025166666666666667, 0.024366666666666665, 0.012466666666666668, -0.006816666666666666, 0.0388, -0.012516666666666667, -0.015533333333333335, 0.04968333333333333, 0.0034666666666666665, 0.02835, -0.0113, 0.003283333333333333, 0.0059833333333333336, 0.020916666666666667, 0.0011166666666666666, 0.004183333333333333, -0.00035, -0.028433333333333335, -0.0217, 0.04518333333333333, 0.028983333333333333, -0.016583333333333335, 0.07206666666666667, -0.0018166666666666667, 0.021883333333333334, 0.012233333333333334, 0.0028, 0.0138, 0.024650000000000002, 0.039233333333333335, 0.01485, -0.03768333333333333, 0.03821666666666667, -0.0095, 0.0183, -0.009166666666666667, 0.02395, 0.014283333333333334, 0.006366666666666666, 0.0022833333333333334, 0.011566666666666668, 0.0057666666666666665, -0.010233333333333334, 0.050133333333333335, 0.00365, 0.0042, 0.03821666666666667, -0.021933333333333332, 0.03075, 0.01655, -0.009866666666666668, -0.007633333333333333, 0.023433333333333334, -0.00955, 0.006233333333333334, 0.005866666666666667, 0.033633333333333335, 0.003416666666666667, -0.006116666666666667, 0.031216666666666667, -0.01863333333333333, -0.011816666666666668, 0.01643333333333333, -0.0008833333333333333, 0.01576666666666667, 0.0052, -0.02415, 0.045083333333333336, -0.0010333333333333334, 0.012916666666666667, 0.0381, -0.0030333333333333336, -0.014150000000000001, 0.005633333333333333, 0.0092, -0.03465, -0.021849999999999998, 0.00235, 0.006916666666666667, -0.025116666666666666, 0.0094, 0.00335, -0.024300000000000002, -0.023749999999999997, -0.0315, 0.0019166666666666666, -0.011416666666666667, 0.0013, 0.013583333333333334, 0.00011666666666666667, 0.02673333333333333, 0.02705, 0.029316666666666668, 0.011566666666666668, 0.01485, -0.03555, -0.013699999999999999, 0.032466666666666665, 0.019633333333333332, 0.009833333333333333, -0.014666666666666666, -0.03705, -0.010416666666666666, 0.0019666666666666665, 0.054683333333333334, -0.0032333333333333333, -0.006966666666666666, 0.016733333333333333, -0.008450000000000001, -0.004316666666666667, -0.0009166666666666666, -0.031316666666666666, 0.01685, 0.004583333333333333, 0.0002666666666666667, 0.015033333333333334, -0.017483333333333333, -0.019033333333333333, -0.007066666666666666, -0.03333333333333333, 0.012833333333333334, 0.01755, -0.007866666666666666, -0.027066666666666666, 0.05071666666666667, 0.025066666666666668, -0.011999999999999999, 0.02205, -0.011883333333333334, 0.016483333333333332, 0.0448, -0.0088, 0.013333333333333334, 0.04033333333333333, 0.028116666666666665, -0.008583333333333333, -0.037283333333333335, -0.03215, 0.016666666666666666, 0.040716666666666665, -0.0202, -0.027833333333333335, 0.04535, 0.004733333333333333, 0.00225, 0.0212, -0.04125, -0.034999999999999996, 0.007783333333333333, 0.022933333333333333, 0.015933333333333334, 0.014683333333333333, -0.030600000000000002, -0.004033333333333333, 0.00115, 0.039316666666666666, 0.005116666666666667, -0.015666666666666666]"
2006,representing value digital object discussion transferability anonymity,"[0.13042, -0.0466, -0.0833, 0.038840000000000006, -0.007959999999999998, 0.0517, 0.05670000000000001, 0.05222000000000001, -0.05504, 0.06728, 0.01938, 0.02622, 0.03938, -0.047420000000000004, 0.0728, -0.07978, -0.08582, -0.07614, 0.004599999999999998, -0.02842, -0.12718000000000002, 0.03982, 0.05285999999999998, 0.11834, -0.036719999999999996, -0.06942, 0.03176, -0.04054, 0.007140000000000002, 0.07358, -0.022759999999999996, -0.06756, -0.0323, 0.0028400000000000022, -0.08224000000000001, 0.06077999999999999, 0.0118, 0.07361999999999999, 0.025460000000000003, -0.008880000000000002, -0.019239999999999997, -0.084, -0.016419999999999997, -0.09456, -0.07374, -0.013540000000000002, 0.05512, -0.07734, 0.12844, 0.12818000000000002, 0.01874, 0.05848000000000001, -0.48102, 0.05394, 0.018679999999999995, 0.09640000000000001, 0.00804, -0.0050399999999999985, 0.060640000000000006, -0.0935, -0.07211999999999999, -0.00834, -0.10864, 0.06545999999999999, -0.06654, -0.01452, 0.052059999999999995, 0.06489999999999999, 0.16854, 0.08542, -0.06152, -0.05398000000000001, -0.0034799999999999996, 0.05516000000000001, 0.05752, 0.015439999999999999, -0.09534000000000001, -0.012140000000000001, -0.023240000000000004, 0.07518, -0.0172, -0.04034, 0.00928, -0.08800000000000001, 0.009760000000000001, -0.07121999999999999, -0.02536, 0.03200000000000001, 0.10089999999999999, -0.001479999999999998, -0.008300000000000002, 0.01136, -0.08944, 0.05922000000000001, -0.0245, 0.03448, 0.07364000000000001, 0.03186, -0.14062, -0.09916, -0.028220000000000002, 0.01572, 0.0031200000000000004, 0.02966000000000001, 0.02468, 0.01572, 0.06198, 0.03158, 0.02076, -0.09962, 0.011200000000000005, -0.051480000000000005, -0.019880000000000002, -0.0243, -0.0479, -0.0194, -0.042159999999999996, 0.02314, -0.08156, -0.10593999999999999, 0.009779999999999999, 0.0003200000000000007, -0.0183, 0.06028, -0.0679, 0.04214, -0.07946, -0.0099, 0.009119999999999998, -0.03822, -0.046079999999999996, 0.11018000000000001, 0.003839999999999999, -0.0487, 0.03412, -0.06708, 0.06338, -0.045279999999999994, 0.043320000000000004, -0.01754, 0.01624, 0.08806, 0.030320000000000003, 0.02838, -0.05738, -0.020899999999999995, -0.010419999999999994, -0.02832, -0.10982, -0.015720000000000005, 0.07039999999999999, -0.046599999999999996, -0.045579999999999996, 0.07783999999999999, -0.01752, 0.03748, -0.01844, 0.013119999999999998, 0.04858, -0.07622, -0.0033999999999999976, 0.034019999999999995, -0.010100000000000001, 0.0506, 0.05466, 0.00032000000000000013, 0.04864, 0.060140000000000006, 0.018480000000000003, -0.06644, 0.07152, 0.040260000000000004, 0.04382, -0.125, -0.03712, -0.003620000000000001, 0.07722, -0.05264, 0.0499, 0.06296, -0.04088, -0.1103, -0.021560000000000003, -0.08608, 0.018680000000000002, -0.05292, -0.00876, 0.0142, -0.07604, -0.08818000000000001, 0.03194, 0.06784, -0.008459999999999999, 0.029180000000000005, -0.006480000000000001, 0.0363, -0.021179999999999997, 0.09208000000000001, 0.020159999999999997, -0.1, 0.04190000000000001, 0.05582, 0.05056000000000001, -0.057120000000000004, 0.001940000000000003, -0.0010600000000000054, -0.07776, 0.04159999999999999, 0.01706, -0.07286000000000001, 0.04056, -0.0035799999999999972, 0.014479999999999998, 0.03944, -0.01856, -0.08538, -0.01664, 0.07096, -0.12966, -0.06226, 0.009619999999999998, -6.0000000000001716e-05, 0.01136, 0.04812, 0.02094, -0.018860000000000002, -0.04258, -0.022520000000000005, -0.01602, 0.046799999999999994, -0.0222, 0.0058, 0.08324000000000001, -0.03556, -0.04046, -0.035059999999999994, -0.0253, -0.034960000000000005, -0.06799999999999999, 0.12391999999999999, 0.008560000000000002, 0.03728, 0.01914, -0.0036, -0.081, -0.00204, -0.01718, 0.08162, 0.055880000000000006, 0.12486, -0.009159999999999998, 0.02446, -0.014679999999999999, 0.038939999999999995, -0.05488, 0.0169, 0.05612, 0.018120000000000004, -0.06466, -0.014119999999999999, 0.033839999999999995, -0.023299999999999998, 0.011460000000000001, 0.03926, -0.17071999999999998, 0.08918000000000001, 0.07826, 0.02294, -0.03232, -0.01544, -0.02268, 0.0433, -0.05816, 0.0004599999999999993, -0.03414, 0.009160000000000001, 0.021400000000000002, 0.062240000000000004, 0.030359999999999998, -0.051859999999999996, -0.004660000000000002, -0.07214000000000001, 0.035719999999999995, 0.012439999999999998, -0.01178, 0.03486, -0.024079999999999997, -0.033839999999999995, -0.0338, 0.00776, -0.08188, -0.030559999999999997, -0.04892, -0.0491, -0.042159999999999996, -0.03686, 0.05294, 0.10691999999999999, 0.038279999999999995, -0.04888]"
1985,information processing technology emergency management,"[-0.2018, -0.0913, 0.0848, 0.0087, -0.0995, -0.0035, 0.0789, 0.1462, -0.0355, 0.1087, 0.0253, 0.0178, -0.1594, -0.1031, 0.081, -0.0835, -0.0987, -0.0145, -0.0494, 0.039, 0.0162, -0.0431, -0.1111, 0.0428, 0.0735, -0.0528, -0.0319, 0.0353, 0.104, 0.0892, -0.223, -0.1122, 0.0497, 0.0896, -0.1594, -0.0531, -0.0497, 0.0152, -0.0078, 0.0737, -0.1114, -0.1065, 0.0874, -0.1318, -0.0928, -0.0067, -0.0392, 0.0145, -0.0816, -0.0985, 0.0783, -0.005, -0.6069, 0.0367, -0.0013, -0.0801, -0.0188, -0.0059, -0.1173, -0.2201, -0.0692, -0.0834, 0.0709, 0.0687, 0.1164, 0.1206, -0.0996, 0.0639, -0.019, 0.0004, 0.0709, 0.124, 0.0249, 0.0472, -0.0352, 0.0078, -0.1226, 0.0723, -0.0412, -0.2003, 0.0177, 0.0753, 0.014, -0.3047, 0.0691, 0.0627, 0.0068, -0.0515, -0.3439, 0.0176, -0.0361, 0.0171, -0.0149, -0.0614, -0.0115, -0.0138, -0.1436, -0.061, -0.0206, -0.0022, -0.0788, 0.0427, 0.0804, -0.0104, -0.2434, -0.1432, 0.0841, 0.0339, 0.1021, -0.0466, 0.0387, 0.0301, 0.0621, 0.0663, 0.1074, -0.1037, 0.0238, -0.1046, 0.0537, -0.4103, -0.1084, -0.0834, 0.0153, 0.0704, 0.0315, 0.068, 0.0378, -0.0787, 0.0016, -0.1436, 0.1115, 0.0357, -0.1032, -0.0594, 0.0773, 0.0971, 0.0243, -0.0027, -0.1302, -0.027, 0.0304, 0.0852, -0.0925, 0.3025, -0.0863, -0.0705, 0.014, -0.1979, 0.1934, 0.0246, -0.1187, 0.0852, -0.0118, -0.0358, -0.1658, 0.0184, -0.0066, 0.0926, 0.077, -0.038, -0.1468, 0.0035, 0.0896, 0.0825, 0.2552, 0.0195, 0.0874, -0.117, 0.124, -0.2268, 0.1752, 0.1514, -0.059, 0.1438, 0.0834, 0.0123, 0.2527, -0.0372, -0.0398, 0.0043, 0.1138, -0.0533, -0.0004, 0.0219, 0.0571, 0.0818, -0.0991, 0.0541, 0.5701, -0.0435, 0.0585, -0.0621, 0.0774, -0.0134, 0.0639, 0.1261, 0.0193, 0.0767, 0.0913, 0.1519, 0.0492, -0.0113, -0.1104, -0.1638, -0.0409, -0.0713, -0.1461, -0.111, -0.0852, 0.0836, 0.239, -0.0484, -0.0166, 0.195, -0.0978, -0.1324, -0.031, -0.0858, -0.0077, 0.0088, 0.0046, -0.0509, 0.0002, 0.0653, 0.0788, -0.1376, 0.0788, 0.1145, -0.0277, -0.1515, 0.0076, 0.0478, 0.2957, -0.0646, 0.0203, -0.119, 0.0866, 0.0446, -0.2663, 0.0725, 0.0105, 0.016, -0.0522, 0.0008, 0.0805, -0.0967, 0.0604, -0.0597, 0.0308, 0.2534, -0.0922, -0.017, -0.0528, -0.0111, -0.024, 0.0225, -0.1065, -0.0639, 0.0968, -0.0365, -0.0325, -0.0352, -0.0516, 0.026, 0.0626, 0.0348, 0.1493, -0.0213, -0.1444, -0.0816, -0.0056, 0.1251, 0.1696, 0.1254, 0.0356, -0.1709, -0.0643, 0.0915, -0.056, 0.0142, 0.1039, 0.1372, 0.0103, 0.0027, 0.0042, -0.0501, -0.1394, -0.0386, 0.0334, 0.1365, 0.0663, 0.2103, -0.1209, -0.0225, -0.0389, -0.0699, -0.1177, 0.1655, 0.085, -0.1846]"
