2013,reconfigurable computing era post-silicon scaling panel discussion,"[-0.0013647058823529413, 0.0041294117647058814, 0.004082352941176471, 0.002058823529411765, 0.007794117647058824, 0.005200000000000001, -0.00671764705882353, 0.004035294117647059, -0.004023529411764706, -0.008323529411764707, -0.006617647058823529, 0.005952941176470588, 0.006294117647058823, 0.002217647058823529, -0.005623529411764705, 2.352941176470574e-05, 0.0014588235294117641, -0.0057, 0.011782352941176471, -0.008452941176470588, -0.00015294117647058822, 0.004576470588235294, 0.00017647058823529426, 0.008335294117647059, 0.003529411764705883, -0.0051, 1.7647058823529305e-05, -0.0069352941176470595, -0.003635294117647059, -0.014900000000000002, -0.0033764705882352946, -0.009688235294117649, 0.016388235294117648, 0.003458823529411765, 0.00491764705882353, 0.010211764705882352, 0.015111764705882354, -0.005876470588235294, -0.0038882352941176468, 7.647058823529385e-05, -0.0057, -0.005776470588235294, -0.011047058823529412, 0.012447058823529412, -0.005764705882352941, -0.013, -0.0017058823529411764, 0.002694117647058824, 0.002458823529411765, -0.005411764705882353, -0.017741176470588236, -1.7647058823529305e-05, -0.08887058823529412, -0.002952941176470587, -0.0014764705882352942, -0.006517647058823529, -0.006635294117647059, -0.00012352941176470614, -0.011823529411764707, 0.011970588235294117, -0.0077235294117647055, 0.004658823529411765, 0.014111764705882353, 0.0043411764705882355, -0.0032176470588235295, -0.007382352941176471, -0.007794117647058824, -5.294117647058812e-05, 0.015388235294117647, -0.008611764705882352, -0.003729411764705882, 0.0054470588235294125, -0.0014058823529411767, -0.001635294117647059, 0.00806470588235294, -0.021576470588235294, 0.012888235294117647, -0.0006941176470588234, -0.009876470588235296, 0.0034470588235294116, 0.0024823529411764707, 0.00040588235294117654, 0.0038176470588235293, -0.01231764705882353, -0.012211764705882353, -0.004752941176470589, 0.01598823529411765, -0.0017176470588235295, -0.0050705882352941175, -0.01056470588235294, -0.001764705882352941, -0.0032882352941176474, -0.0029705882352941177, 0.003070588235294118, 0.0014117647058823535, 0.003511764705882353, -0.019194117647058823, -0.01391764705882353, 0.0019235294117647059, -0.013658823529411765, -0.009129411764705882, -0.0017999999999999997, -0.009129411764705882, 0.008441176470588235, 0.0026058823529411766, -0.008876470588235295, 0.0029294117647058826, -0.005658823529411765, 0.006670588235294117, -0.004847058823529412, -0.007735294117647059, 0.011029411764705883, 0.0069, 0.002464705882352941, 0.005094117647058824, 0.007270588235294117, 0.006741176470588235, -0.0054, 0.007547058823529412, -0.014776470588235294, 0.00024117647058823527, 0.01312941176470588, -0.00041764705882352954, 0.016758823529411764, 0.004864705882352941, 0.015923529411764704, -0.005664705882352941, 0.00035294117647058853, 0.003147058823529412, 0.006429411764705883, 0.012323529411764707, 0.0011529411764705881, 0.0010176470588235294, -0.0012764705882352938, -0.008658823529411764, 0.0007647058823529419, 0.017723529411764707, -0.004711764705882353, -0.01644705882352941, -0.008494117647058824, 0.005517647058823529, 0.016688235294117646, 0.00728235294117647, 0.008876470588235293, 0.004664705882352941, -0.013852941176470587, -0.0024117647058823533, -0.00958235294117647, -0.0024999999999999996, 0.011847058823529412, 0.0006470588235294118, 0.007023529411764706, 0.0015058823529411766, 0.000635294117647059, -0.008235294117647058, -0.001523529411764706, 0.002182352941176471, 0.00481764705882353, -0.010341176470588234, 0.0016176470588235292, -0.0010470588235294118, 0.002111764705882353, -0.0009470588235294117, 0.0007529411764705877, -0.006252941176470588, -0.002747058823529412, 0.0009882352941176468, -0.0018235294117647058, -0.0024647058823529413, -0.009494117647058823, 0.006582352941176471, 0.0047470588235294115, -0.007588235294117647, -2.352941176470574e-05, -0.003988235294117647, -0.00022352941176470592, 0.007929411764705884, -0.001776470588235294, -0.0009176470588235294, -0.0031117647058823525, -0.0041764705882352945, 0.005811764705882353, 0.006564705882352941, -0.002529411764705882, -0.0042352941176470585, -0.027717647058823527, 0.0031470588235294112, -0.015923529411764704, 0.014458823529411764, 0.00021764705882352993, -0.006652941176470589, -0.0050411764705882356, 0.0009882352941176476, -0.010811764705882354, 0.015700000000000002, 5.882352941176231e-06, 0.0033176470588235298, -0.000588235294117647, 0.011764705882352941, 0.0071, 0.0072882352941176475, 0.00047058823529411744, -0.0009705882352941177, -0.0036294117647058823, 0.007888235294117647, 0.00933529411764706, 0.002864705882352941, 0.003770588235294118, 0.003788235294117647, -0.0006882352941176469, -0.002870588235294118, 0.004617647058823529, 0.012552941176470586, 0.008929411764705882, 0.003229411764705882, 0.004117647058823529, 0.005600000000000001, -0.0013058823529411767, 5.882352941176486e-06, 0.007594117647058825, -0.009064705882352942, -0.00032352941176470575, 0.0101, 0.004029411764705882, -0.005547058823529412, 0.0035058823529411764, -0.007905882352941176, -0.008658823529411764, 0.012723529411764705, -0.002758823529411765, -0.012352941176470589, 0.004405882352941176, 0.014776470588235295, -0.005788235294117647, -0.007158823529411765, 0.004476470588235294, 0.002382352941176471, 0.0024588235294117646, -0.016694117647058825, -5.882352941176471e-05, -0.01201764705882353, 0.00776470588235294, 0.01232941176470588, 0.0021, 0.0021823529411764708, 0.0040176470588235294, 0.007364705882352942, 0.00823529411764706, -0.0029411764705882353, 0.022429411764705882, 0.0031058823529411766, 0.00804705882352941, 0.007317647058823529, 0.005811764705882353, 0.0006764705882352941, 0.00451764705882353, -0.008358823529411766, 0.0012294117647058823, -0.0029705882352941172, 0.010470588235294119, -0.0043411764705882355, 0.00017647058823529408, -0.007941176470588236, -0.007058823529411765, -0.011776470588235293, -0.020105882352941175, -0.006147058823529413, -0.003882352941176471, -0.0064764705882352945, 0.009964705882352941, -0.002435294117647059, -0.003417647058823529, -0.011352941176470588, -0.008311764705882354, 0.005682352941176471, 0.009105882352941175, -0.005994117647058823, 0.0035941176470588236, 0.010905882352941177, -0.00743529411764706, -0.012623529411764707, -0.002976470588235294, 0.003564705882352941, -0.005135294117647059, 0.0036176470588235293, 0.001258823529411765, -0.0024470588235294116, 0.0030176470588235294, 0.012305882352941177, -0.007, 0.0026882352941176475, -0.0021000000000000003, 0.006582352941176471, 0.0023764705882352946, 0.002276470588235294, 0.005358823529411765, 0.017741176470588232, 0.012758823529411763, 0.00921764705882353, -0.00012352941176470574]"
2012,computer architecture,"[-0.02162, 0.00309, 0.00728, 0.00184, 0.00613, 0.008369999999999999, -0.00688, 0.00765, -0.00515, 0.00456, -0.00825, 1e-05, -0.00925, 0.0041, -0.01328, -0.00067, -0.013930000000000001, -0.00143, -0.006869999999999999, 0.0025, -0.01221, 0.00126, 0.0060999999999999995, 0.01615, 0.01166, -0.00014, 0.01444, -0.014790000000000001, -0.00108, -0.016370000000000003, -0.01246, 0.012570000000000001, 0.0006000000000000001, -0.00377, 0.01095, 0.0025, 0.01469, 0.00998, 0.01072, 0.00133, -0.00757, -0.01821, -0.01234, 0.0018, 0.00375, -0.008409999999999999, -0.00556, -0.0019199999999999998, -0.00298, 0.02039, 0.00489, 0.01601, -0.06955, 5.9999999999999995e-05, -0.00575, 0.00011, -0.0018800000000000002, 0.00054, 0.00658, 0.00115, -0.00842, 0.007670000000000001, -0.00066, 0.00369, 0.00046, 0.0061600000000000005, 0.01298, 0.00235, -0.00285, 0.00343, -0.01712, -0.01252, -0.00266, -0.011219999999999999, -0.01083, 0.00556, 0.00415, -0.00607, 0.00827, 0.00044, 0.00099, 0.01114, -0.00194, -0.01129, -0.0041, -0.00253, 0.01573, -0.01508, 0.03931, 0.01482, -0.00607, 0.013850000000000001, -0.00528, -0.0033599999999999997, 0.014580000000000001, 0.00953, 0.01079, -0.00655, 0.0028, -0.014299999999999998, -0.02015, -0.008, -0.0228, 0.01309, 0.00388, -0.00907, 0.00551, 0.006, -0.00131, -0.00613, -0.00412, 0.00857, -0.00504, 0.00051, -0.00556, -0.009850000000000001, -0.02677, -0.0008200000000000001, 0.00143, -0.01957, 0.00366, 0.00579, -0.00766, 0.02601, -0.01469, 0.02238, -0.00877, -0.00927, 0.01763, 0.0059700000000000005, 0.011300000000000001, -0.001, 0.00245, -0.012509999999999999, -0.00226, -0.00688, 0.00762, -0.00587, 0.0097, -0.00529, 0.0021999999999999997, 0.00035, 0.01293, 0.025130000000000003, -0.00358, -0.00932, 0.00462, -0.0018800000000000002, 0.00884, -0.0032199999999999998, -0.006189999999999999, 0.007330000000000001, 0.00611, 0.0028899999999999998, -0.00409, 0.00033999999999999997, 0.00238, -0.0013700000000000001, -0.00702, 0.0056099999999999995, -0.0031600000000000005, 0.00402, 0.00052, 0.01691, 0.009080000000000001, -0.00214, 0.00318, 0.00259, -0.00097, -0.00228, 5.9999999999999995e-05, -0.02427, -0.0038399999999999997, -0.0015800000000000002, -0.0007900000000000001, -0.0013700000000000001, 0.035949999999999996, -0.02305, -0.0037600000000000003, -0.00661, -7e-05, -0.0059499999999999996, 0.009080000000000001, -0.00375, 0.00269, 0.0103, 0.00414, 0.00502, -0.0112, -0.00092, -0.00347, 0.01097, 0.00071, 0.00297, -0.01117, -0.00151, 0.00265, -0.0030499999999999998, 0.00434, 0.0035000000000000005, 0.00377, 0.010589999999999999, 0.01738, 0.00934, 0.015809999999999998, 2.9999999999999997e-05, 0.00221, -0.022189999999999998, 0.015179999999999999, -0.00413, 0.00111, -0.00074, -0.00801, -0.01029, 0.00417, -0.02207, 0.0046300000000000004, -0.00329, -0.0016400000000000002, -0.009080000000000001, 0.00475, -0.00287, 0.01819, -0.00618, 0.012039999999999999, -0.00504, -0.00499, -0.011219999999999999, -0.00519, -0.0049099999999999994, 0.01839, -0.00795, 0.03343, -0.00358, 0.01065, -0.02644, -0.0027, 0.00063, -0.02363, 0.01089, 0.0056, -0.00867, 0.00151, -0.0026, 0.00398, -0.0018100000000000002, 0.00414, 0.0174, -0.00473, 0.03559, 0.00014, 0.01353, -0.008, 0.0060999999999999995, 0.013189999999999999, 0.00414, -0.00063, -0.0012699999999999999, -0.01887, -0.0018800000000000002, -0.013819999999999999, -0.006279999999999999, 0.00124, 0.013189999999999999, -0.01716, 0.00427, -0.01167, -0.0086, -0.0283, 0.01243, -0.00023, -0.01172, 0.00962, -0.0081, -0.01047, -0.00791, -0.014410000000000001, 0.009170000000000001, 0.00184, 0.0006100000000000001, 0.00468, 0.017230000000000002, -0.007670000000000001, 0.0052699999999999995, 0.00634, -0.012939999999999998, -0.0021000000000000003, 0.013139999999999999, 0.0010999999999999998, -0.0018700000000000001, -0.00618, -0.016220000000000002, -0.013489999999999999, -0.0038199999999999996, -0.013730000000000001, -0.00393, -0.00047999999999999996, -0.00583, -0.0026100000000000003, -0.00047000000000000004]"
2010,improving future examining past,"[-0.011533333333333333, 0.00315, -0.023866666666666665, 0.00885, 0.009516666666666666, 0.0026, 0.01891666666666667, -0.010233333333333334, 0.017233333333333333, 0.00205, 0.0041333333333333335, 0.009, -0.0015833333333333333, -0.03766666666666667, -0.0172, -0.01705, 0.0281, 0.022683333333333333, 0.0029333333333333334, -0.007483333333333334, -0.014466666666666668, 0.01965, -0.011683333333333332, 0.012416666666666666, -0.01845, -0.03325, -0.021783333333333335, -0.0092, 0.0091, -0.016116666666666665, 0.016283333333333334, 0.00046666666666666666, -0.007266666666666667, 0.014, 0.02691666666666667, 0.011083333333333334, -0.003416666666666667, -0.007899999999999999, 0.020300000000000002, 0.024499999999999997, -0.0020833333333333333, -0.007633333333333333, -0.013733333333333334, -0.009316666666666666, -0.017633333333333334, -0.013533333333333333, 0.0039000000000000003, -0.016166666666666666, 0.0042833333333333334, 0.012583333333333334, -0.025716666666666665, 0.007116666666666667, -0.1053, -0.007233333333333334, -0.03333333333333333, -0.010933333333333335, -0.007666666666666666, 0.04418333333333333, 0.007816666666666666, -0.024566666666666667, -0.015716666666666667, 0.0070999999999999995, 0.0005833333333333334, 0.0099, -0.0232, -0.0008166666666666666, -0.004866666666666667, 0.0016166666666666666, -0.025733333333333334, 0.03325, 0.0022666666666666664, -0.00975, 0.006600000000000001, 0.014966666666666668, -0.012366666666666666, -0.008966666666666666, 0.0039000000000000003, -0.01005, -0.016116666666666665, 0.04826666666666667, -0.0015166666666666668, 0.007266666666666667, -0.0113, -0.028133333333333333, 0.00039999999999999996, 0.0073, 0.0010166666666666668, 0.006466666666666667, -0.00865, 0.012233333333333334, 0.00011666666666666667, 0.026883333333333332, -0.029116666666666666, -0.008516666666666667, -0.0012166666666666667, 0.025150000000000002, 0.007833333333333333, 0.013333333333333334, -0.009, -0.007266666666666667, -0.026283333333333336, 0.0018666666666666666, 0.012166666666666666, 0.00285, -0.0014333333333333333, 0.0384, 0.047933333333333335, -0.027683333333333334, -0.0268, -0.0048, -0.0051333333333333335, -0.006600000000000001, 0.00235, -0.003933333333333333, -0.008966666666666666, -0.022266666666666667, -0.016183333333333334, 0.0023833333333333332, -0.011483333333333333, -0.0458, 0.015366666666666667, 0.00825, -0.061450000000000005, 0.02535, -0.028983333333333333, 0.0262, 0.008416666666666668, 0.021316666666666668, 0.0029666666666666665, 0.023483333333333332, 0.0052, 0.0172, -0.0286, -0.0076, -0.015633333333333332, -0.04303333333333333, -0.006016666666666667, 0.007833333333333333, 0.009116666666666667, -0.005933333333333333, -0.008316666666666667, 0.011349999999999999, -0.0037833333333333334, 0.0309, 0.015066666666666666, -0.006166666666666667, 0.006483333333333333, 0.0024, 0.0042, 0.006733333333333333, -0.0020833333333333333, 0.022833333333333334, -0.00105, -0.005483333333333333, 0.024933333333333335, 0.020266666666666665, -0.0006833333333333334, 0.0143, 0.008383333333333333, 0.00031666666666666665, -0.0027500000000000003, -0.017783333333333335, 0.020633333333333333, -0.012566666666666665, 0.03256666666666667, -0.009616666666666667, 0.020183333333333334, -0.005033333333333333, -0.0021166666666666664, 0.012033333333333333, 0.029933333333333336, 0.006383333333333334, -0.0291, 0.0072499999999999995, 0.038766666666666665, 0.016083333333333335, 0.038516666666666664, -0.026466666666666666, -0.01565, 0.002916666666666667, 0.0036666666666666666, 0.019783333333333333, 0.018616666666666667, 0.00535, -0.0171, 0.015133333333333334, -0.0056, -0.02323333333333333, -0.020783333333333334, -0.0049833333333333335, -0.01965, 0.026516666666666664, 0.03328333333333333, -0.006783333333333333, 0.007, 0.0037, 0.022099999999999998, 0.011816666666666668, 0.011183333333333335, 0.003483333333333333, 0.006533333333333333, -0.0022333333333333333, -0.00036666666666666667, -0.016983333333333333, -0.013316666666666666, 0.024533333333333334, 0.0031999999999999997, 0.007983333333333334, 0.03238333333333333, 0.005583333333333333, 0.017516666666666666, 0.0007, -0.01005, 0.007333333333333333, 0.00445, -0.023966666666666667, -0.017116666666666665, -0.01535, 0.022500000000000003, 0.03816666666666667, -0.01385, -0.0376, -0.043199999999999995, 0.019383333333333332, 0.0248, -0.037616666666666666, 0.01805, 0.008, 0.030866666666666667, 0.01385, -0.011250000000000001, -0.008866666666666667, 0.04343333333333333, -4.9999999999999996e-05, 0.010133333333333333, 0.0109, -0.023283333333333333, -0.026333333333333334, -0.0342, -0.021033333333333334, 0.0034333333333333334, -0.019566666666666666, 0.016333333333333335, -0.016733333333333333, 0.005516666666666666, 0.019883333333333333, 0.0189, 0.014400000000000001, -0.00405, 0.05026666666666666, 0.009166666666666667, 0.010316666666666667, 0.02426666666666667, -0.007133333333333333, 0.028866666666666665, -0.009166666666666667, -0.024566666666666667, 0.014199999999999999, -0.003016666666666667, -0.008749999999999999, 0.06113333333333334, 0.027200000000000002, 0.008983333333333334, 0.0059833333333333336, -0.017249999999999998, 0.008316666666666667, 0.0484, -0.015, 0.0007999999999999999, 0.008833333333333334, 0.04175, 0.006016666666666667, 0.00605, -0.00015, 0.014016666666666665, 0.0008333333333333334, 0.018566666666666665, -0.032433333333333335, -0.0026, 0.0011833333333333333, -0.008933333333333333, 0.0147, 0.024683333333333335, -0.03485, 0.014266666666666665, 0.037899999999999996, 0.021633333333333334, -0.016583333333333335, 0.0007499999999999999, 0.01845, -0.0155, -0.0013499999999999999, 0.037200000000000004, 0.0287, 0.006933333333333333, 0.008816666666666667, -0.017499999999999998, 0.012566666666666665, -0.04253333333333333, -0.034833333333333334]"
2007,design high-performance flash disk,"[-0.0033500000000000005, -0.055, -0.016199999999999992, -0.0979, 0.0354, -0.105, -0.0016999999999999932, 0.13505, -0.008150000000000004, 0.03105, 0.07105, -0.1581, 0.022949999999999998, 0.03805, -0.0447, 0.0456, -0.08885000000000001, -0.050449999999999995, -0.0051, -0.007350000000000002, -0.15844999999999998, -0.176, 0.06775, 0.1212, 0.01795, -0.12365, 0.11989999999999999, 0.008649999999999998, -0.0152, -0.001850000000000001, -0.029450000000000004, -0.010100000000000001, 0.04775, -0.1354, -0.1054, -0.1338, 0.02285, -0.09885, -0.0996, 0.006500000000000002, 0.09565000000000001, -0.16805, 0.044950000000000004, -0.08005000000000001, -0.013600000000000001, -0.12025, -0.012949999999999996, -0.028900000000000002, -0.09985000000000001, 0.07150000000000001, 0.006949999999999998, -0.13015, -0.6957500000000001, 0.0455, 0.23170000000000002, 0.027549999999999998, -0.1022, -0.1708, -0.02205, -0.051550000000000006, 0.0921, 0.05374999999999999, -0.03795, -0.06045, -0.083, -0.2232, 0.00385, 0.10545, 0.11425, -0.0328, 0.07025, 0.0929, 0.07, -0.0826, -0.02325, 0.00955, 0.08135, 0.05375, -0.185, 0.0383, 0.0046, -0.0402, -0.2264, -0.22854999999999998, -0.0484, -0.0276, -0.017750000000000002, -0.151, -0.08779999999999999, -0.0698, 0.0922, -0.06825, -0.058, 0.0063500000000000015, -0.0057, -0.0478, 0.0104, 0.06075, -0.04255, -0.019850000000000007, -0.1951, 0.0411, 0.044750000000000005, 0.056499999999999995, -0.10279999999999999, 0.20495, -0.02005, -0.0944, 0.09765, 0.03845, -0.09915, 0.00675, 0.14725, -0.01965, -0.1299, -0.09920000000000001, 0.1144, -0.09845000000000001, -0.007350000000000002, -0.3283, 0.11775, -0.12375, 0.023, 0.0352, 0.056499999999999995, 0.20545, -0.043000000000000003, -0.015200000000000005, 0.005050000000000001, -0.015350000000000003, 0.029500000000000002, -0.060149999999999995, 0.0882, -0.1049, 0.016949999999999996, 0.1694, 0.0525, -0.0097, -0.1074, -0.0006500000000000013, 0.041749999999999995, -0.01065, -0.08505, 0.25035, 0.01635, -0.0013000000000000008, -0.002599999999999998, -0.0673, -0.03855, 0.00665, 0.0007000000000000062, -0.10919999999999999, 0.058899999999999994, -0.08315, -0.007749999999999998, 0.1064, -0.1549, 0.0379, -0.14725, 0.07844999999999999, -0.0081, 0.1025, 0.029000000000000005, 0.10005, 0.0225, 0.03775, 0.08305, 0.0871, -0.08555, -0.030950000000000002, 0.1176, 0.0266, -0.0853, -0.04425, 0.0353, -0.00375, 0.28745, -0.08395, 0.06065, 0.01015, 0.0006000000000000033, 0.0575, -0.14600000000000002, 0.0327, 0.037950000000000005, -0.0581, 0.019250000000000003, -0.05280000000000001, 0.3313, -0.00665, -0.022949999999999998, -0.024849999999999997, 0.023349999999999996, 0.0712, 0.006500000000000001, 0.10165, -0.04635, 0.0426, 0.17305, -0.06935, 0.1046, -0.0807, -0.11075, 0.06905, 0.0335, 0.0717, -0.004, -0.08985000000000001, -0.0972, 0.08025, 0.0746, -0.07655, 0.1137, -0.028749999999999998, 0.1121, 0.1029, -0.0639, 0.04355, -0.22499999999999998, 0.03365, 0.06925, 0.0542, 0.09885, 0.015950000000000006, -0.1067, -0.18864999999999998, 0.08895, 0.149, -0.07590000000000001, -0.20345, 0.0411, 0.07825, 0.2671, -0.06005, -0.0363, -0.10435, -0.13585, -0.048150000000000005, -0.2313, -0.040749999999999995, 0.0401, -0.0577, 0.06080000000000001, 0.16885, 0.04735, -0.10775000000000001, 0.10045000000000001, -0.05785, 0.00975, 0.34155, -0.06609999999999999, 0.06955, -0.0632, 0.0036500000000000005, -0.22039999999999998, -0.015099999999999999, 0.0688, -0.015349999999999996, -0.0658, -0.17209999999999998, -0.046450000000000005, -0.13524999999999998, -0.11480000000000001, -0.04965000000000001, -0.27315, 0.0619, -0.08935, -0.09895000000000001, -0.0632, 0.1289, -0.00845, 0.0947, -0.12915, -0.035100000000000006, -0.07005, 0.12309999999999999, -0.06505, 0.0034000000000000002, -0.09495, -0.07105, -0.051949999999999996, 0.049350000000000005, -0.06125, 0.003850000000000001, -0.004700000000000003, 0.014699999999999998, 0.010299999999999998, 0.11985000000000001, -0.02555, -0.119, 0.11785, -0.0051, 0.04635, 0.0586, 0.009250000000000001, -0.1365, -0.04815, 0.1462, 0.024350000000000004, 0.0373]"
1993,high speed switch scheduling local area network,"[-0.0010454545454545454, 0.0006, 0.006509090909090909, -0.008354545454545455, 0.010627272727272728, -0.025809090909090907, 0.011954545454545456, 0.007163636363636363, 0.006627272727272728, -0.0036181818181818186, 0.004518181818181818, 0.017927272727272726, 0.0017818181818181817, 0.0011363636363636365, -0.01330909090909091, 0.008063636363636363, -0.01071818181818182, -9.090909090909092e-05, -0.03441818181818182, 0.0020272727272727274, -0.01571818181818182, 0.0030090909090909087, 0.018963636363636363, -0.023536363636363637, -0.0059636363636363645, 0.007436363636363636, -0.008845454545454545, 0.003927272727272727, -0.004, -0.004818181818181818, -0.0013363636363636364, 0.0016454545454545457, 0.012627272727272727, 0.003963636363636364, -0.0006, -0.006681818181818181, -0.0056454545454545455, 0.010427272727272728, 0.004518181818181818, -0.005009090909090909, -0.0061, 0.0066454545454545455, 0.015954545454545454, 0.006927272727272727, 0.006163636363636363, 0.012445454545454544, 0.009054545454545454, 0.0015454545454545456, 0.0001, 0.008809090909090909, -0.005118181818181819, 0.014854545454545454, -0.08305454545454545, -0.01699090909090909, 0.0024636363636363636, 0.011145454545454545, -0.00013636363636363637, 0.0063272727272727265, 0.0012727272727272728, 0.003118181818181818, -0.01360909090909091, 0.01691818181818182, -0.0167, -0.008227272727272727, 0.0023272727272727273, 0.0006363636363636364, 0.01639090909090909, -0.012772727272727274, -0.0016545454545454545, -0.014927272727272728, 0.0008181818181818182, -0.0125, -0.019536363636363636, 0.0028545454545454542, -0.007472727272727272, 0.0022363636363636366, 0.01550909090909091, -0.006045454545454546, 0.0012181818181818181, 0.012772727272727274, 0.007236363636363637, -0.008627272727272726, 0.020081818181818183, -0.027954545454545454, -0.006072727272727272, 0.007445454545454546, -0.015545454545454546, -0.005145454545454545, -0.021490909090909092, 0.002181818181818182, 0.006772727272727272, -0.011463636363636363, 0.004627272727272727, -0.014590909090909092, -0.018963636363636363, 0.0004363636363636363, -0.0020545454545454543, -0.012036363636363635, -0.009454545454545453, -0.010081818181818181, -0.012027272727272727, 0.008527272727272727, -0.012909090909090908, 0.0041, -0.025972727272727272, 0.004, 0.0052636363636363636, -0.014981818181818181, 0.008309090909090908, -0.006745454545454546, 0.009318181818181817, -0.029299999999999996, 0.005327272727272727, 0.006418181818181818, -0.005636363636363636, -0.00999090909090909, 0.004927272727272727, -0.004736363636363637, 0.0086, -0.0281, 0.003945454545454545, -0.0008181818181818182, -0.008754545454545454, 0.018909090909090907, 0.010427272727272728, 0.01660909090909091, -0.004972727272727273, 0.01970909090909091, -0.012736363636363636, 0.01549090909090909, 0.003518181818181818, -0.012536363636363635, 0.008509090909090909, 0.011127272727272727, -0.004627272727272727, 0.04547272727272727, 0.013972727272727274, -0.012954545454545453, -0.004445454545454545, 0.0141, -0.010027272727272727, 0.0044, -0.025336363636363636, 0.010363636363636365, -0.008754545454545454, 0.0034636363636363636, -0.026136363636363635, -0.0014363636363636364, -0.029181818181818184, -0.006190909090909091, -0.0008545454545454546, 0.0023454545454545455, -0.004354545454545455, 0.0026818181818181815, 0.0003818181818181818, 0.00950909090909091, -0.016354545454545455, 0.006163636363636363, -0.017336363636363636, 0.01878181818181818, 0.022263636363636364, -0.01000909090909091, 0.0034000000000000002, 0.0027090909090909093, -0.023272727272727275, -0.007727272727272728, -0.0017818181818181817, -0.0025181818181818183, 0.010990909090909091, 0.011036363636363636, 0.02971818181818182, -0.014754545454545454, -0.009300000000000001, -0.009227272727272728, -0.001, -0.006918181818181818, 0.030354545454545453, -0.005318181818181818, -0.009436363636363637, -0.005327272727272727, 0.010181818181818183, -0.008936363636363636, -0.016563636363636364, 0.009481818181818182, -0.014, -0.040118181818181824, -0.010736363636363636, 9.090909090909091e-06, 0.04121818181818182, 0.010118181818181818, 0.0034363636363636363, 0.015754545454545455, 0.014254545454545454, -0.0002090909090909091, -0.004590909090909091, -0.011254545454545455, -0.0014272727272727271, 0.002818181818181818, 0.010772727272727272, 0.0005909090909090908, 0.0013818181818181818, 0.01728181818181818, -0.0031636363636363633, -0.0036181818181818186, -0.012027272727272727, -0.005427272727272728, 0.008636363636363636, -0.005618181818181818, 0.005845454545454545, 0.004672727272727273, -0.017627272727272728, -0.0001, 0.014427272727272728, 0.004963636363636364, -0.004481818181818181, 0.0032454545454545457, 0.010636363636363637, 0.008527272727272727, -0.009136363636363637, 0.010072727272727273, -0.0046, -0.01000909090909091, 0.0012, 0.002609090909090909, 0.005809090909090909, -0.011590909090909091, -0.012727272727272728, -0.0010818181818181818, -0.004900000000000001, 0.0016454545454545457, -0.002618181818181818, -0.007727272727272728, 0.017927272727272726, 0.0009636363636363637, -0.01962727272727273, -0.026454545454545453, -0.012081818181818181, -0.0007272727272727273, -0.021636363636363634, 0.0264, 2.727272727272727e-05, 0.003118181818181818, 0.007845454545454546, 0.005681818181818182, -0.002527272727272727, 0.013645454545454546, 0.020672727272727273, -0.006227272727272728, -0.02510909090909091, 0.029681818181818184, 0.013327272727272728, -0.014400000000000001, -0.02372727272727273, 0.0123, 0.010981818181818183, 0.009445454545454547, 0.0005454545454545455, -0.0005545454545454546, 0.007781818181818181, -0.0022272727272727275, 0.0016909090909090908, -0.007754545454545455, 0.005309090909090909, -0.017872727272727273, 0.010672727272727273, -0.011709090909090909, -0.0138, 0.002063636363636364, 0.009954545454545454, 0.0011454545454545454, 0.017754545454545453, 0.008972727272727273, 0.0013545454545454546, -0.0038181818181818182, 0.006663636363636364, 0.016581818181818184, -0.007863636363636363, 0.015572727272727273, -0.005654545454545455, 0.0005636363636363636, 0.016154545454545453, 0.0017000000000000001, 0.005672727272727273, 0.0014181818181818182, 0.006072727272727272, -0.004309090909090909, -0.008309090909090908, 0.006081818181818182, 0.002209090909090909, 0.014718181818181818, -0.0036181818181818186, 0.0049545454545454545, 0.002418181818181818, 0.0014, -0.013918181818181819, 0.006209090909090909, -0.004654545454545455, 0.014536363636363635, -0.0215, -0.0058]"
