2012,algorithmic view universe
2012,satisfiability art computer programming
2009,reversal swap 11264 2007 77
2009,sum power set counting coefficient tracking 11274 2007 165
2009,solving recurrence binary expansion 11320 2007 835
2009,near-debruijn cycle 11336 2008 71
2005,modular triple 11021
2004,fibonacci complex camouflage 10858
2003,robert w floyd memoriam
2003,exploring binary maze 10720
2003,recounting rational continued 10906
2003,product transposition 10913
2003,bottom-up education
2002,min-plus matrix multiplication 10834
2002,fibonacci-lucas extremum 10825
2001,joy asymptotics
2000,probability state 10726
2000,real number algebraically 10689
1998,linear probing graph
1997,shellsort three increment
1996,lambertw function
1996,irredundant interval
1995,two-way rounding
1992,randomized incremental construction delaunay voronoi diagram
1990,stable husband
1989,error tex
1987,digital halftone dot diffusion
1986,efficient balanced code
1985,deciphering linear congruential encryption
1985,optimal prepaging font caching
1984,algorithm brownian zero
1979,inhomogeneous sorting
1977,deletion preserve randomness
1975,analysis alpha-beta pruning
1975,son seminumerical algorithm
1975,random matroids
1974,computer programming art
1972,ancient babylonian algorithm
1971,review introduction combinatorial mathematics liu c l 1968
1964,proposal input-output convention algol 60
1964,solߞa symbolic language general-purpose system simulation
1964,formal definition sol
1963,computer-drawn flowchart
1963,length string merge sort
1962,calculation easter
1961,algol 60 confidential
1960,imaginary number system
