2009,grounding framework
2008,well-designed child
2007,human-level ai
2007,honor marvin minskys contribution 80th birthday
2007,elephant 2000 programming language based speech act
2006,jon doyle extending mechanic mind mechanical foundation psychology economics cambridge university press 2006
2006,proposal dartmouth summer research project artificial intelligence august 31 1955
2006,something go wrong
2006,challenge machine learning relation reality appearance
2005,future ai - manifesto
2004,historical remark nonmonotonic reasoning especially circumscription
2003,2003 aaai spring symposium series
2003,variety context
2001,phenomenal data-mining
1999,useful counterfactuals
1998,combining narrative
1992,arthur samuel pioneer machine learning
1990,lesson lighthill flap
1986,application circumscription formalizing common-sense knowledge
1980,circumscription - form non-monotonic reasoning
1980,research progress robotics stanford university
1979,first order programming logic
1978,recursive program function first order theory
1967,thor display based time sharing system
