2007,modula-2 oberon
2006,good idea looking glass
2003,hardware/software co-design
2003,essence programming language
2001,embedded system real-time programming
2000,programming language design computer construction
2000,development procedural programming language personal contribution perspective
1998,hardware compilation translating program circuit
1996,task versus thread alternative multiprocessing paradigm
1995,plea lean software
1993,recollection development pascal
1991,difference oberon oberon-2
1991,programming language oberon-2
1989,oberon system
1988,type extension
1987,hardware architecture programming language programming language hardware architecture
1986,microprocessor architecture comparison based code generation compiler
1981,lilith personal computer software engineer
1979,personal computer based high-level language
1977,toward discipline real-time programming
1977,unnecessary diversity notation syntactic definition
1977,modula language modular multiprogramming
1977,use modula
1974,composition well-structured program
1969,multiprogramming machine coding computer organization
1966,euler generalization algol formal definition part 1
1966,euler generalization algol formal definition part ii
1965,algorithm 249 outreal n 15
1965,automatic grading program
1965,algorithm 265 find precedence function l2
1963,syntactic description bc neliac
