2015,cuneiform tablet 2015
2012,extracting energy turing tarpit
2011,world controlling scope side effect
2006,3d model annotation multiple viewpoint croquet
2006,scalability collaborative environment
2005,filter task croquet
2004,conversation alan kay
2004,croquet menagerie new user interface
2004,computer revolution computer science software engineering havent happened yet
2003,interview alan kay
2003,croquet - collaboration system architecture
2000,computer revolution hasnt happened yet keynote session
1997,back future story squeak - usable smalltalk written
1993,early history smalltalk
1986,keynote address summary
1985,user interface theatrical mirror
1984,soothsayer electronic age
1983,artificial intelligence impact human occupation distribution income
1977,personal dynamic medium
1971,computer structure past present future abstract
1971,use vision manipulation solve instant insanity puzzle
