2019,massively parallel computation matching mi sparse graph
2017,random knockout tournament
2014,finding biased coin fewest flip
2013,implicit hitting set approach solve combinatorial optimization problem application multigenome alignment
2013,reconstructing boolean model signaling
2012,comparing pedigree graph
2012,algorithm detect multiprotein modularity conserved evolution
2012,algorithmic methodology ultra-efficient inexact architecture sustaining technology scaling
2012,theory computation enabling tool science
2011,pedigree reconstruction using identity descent
2011,sorting selection posets
2010,topology-free querying protein interaction network
2010,haplotype inference complex pedigree
2010,implicit hitting set problem multi-genome alignment
2009,torque topology-free querying protein interaction network
2008,george dantzigs impact theory computation
2008,probabilistic analysis linear programming decoding
2008,computer science lens science
2008,detecting disease-specific dysregulated pathway via analysis clinical expression profile
2007,haplopool improving haplotype frequency estimation dna pool phylogenetic modeling
2007,comparing protein interaction network via graph match-and-split algorithm
2007,computer science lens science example computational molecular biology
2007,streaming algorithm selection approximate sorting
2007,balancing traffic load wireless network curveball routing
2007,noisy binary search application
2006,load balancing dynamic structured peer-to-peer system
2006,reconstructing chain function genetic network
2006,fair bandwidth allocation without per-flow state
2006,optimal flow distribution among multiple channel unknown capacity 
2005,identification protein complex comparative analysis yeast bacterial protein interaction data
2004,logo modular bayesian model de novo motif detection
2004,towards optimally multiplexed application universal array
2004,motifprototyper bayesian profile model motif family
2004,load balancing dynamic structured p2p system
2004,global synchronization sensornets
2004,perfect phylogeny haplotype assignment
2004,algorithm inferring cis-regulatory structure protein interaction network
2004,gapped local similarity search provable guarantee
2004,role experimental algorithm genomics
2003,discovering local structure gene expression data order-preserving submatrix problem
2003,restriction scaffold problem
2003,coalescing time iid random variable application population biology
2003,role algorithmic research computational genomics
2003,load balancing structured p2p system
2003,detecting protein sequence conservation via metric embeddings
2003,creme framework identifying cis-regulatory module human-mouse conserved segment
2003,gambling game arising analysis adaptive randomized rounding
2003,large scale reconstruction haplotype genotype data
2003,stochastic process hypercube application peer-to-peer network
2002,efficiency resolution davis--putnam procedure
2002,topologically-aware overlay construction server selection
2002,hierarchical bayesian markovian model motif biopolymer sequence
2002,selfish behavior stability internet game-theoretic analysis tcp
2001,optimal search one-way trading online algorithm
2001,algorithm graph partitioning planted partition model
2001,theoretical improvement algorithmic efficiency network flow problem
2001,feature selection high-dimensional genomic microarray data
2001,cliff clustering high-dimensional microarray data via iterative feature filtering using normalized cut
2001,application-level multicast using content-addressable network
2001,scalable content-addressable network
2000,algorithm optical mapping
2000,universal dna tag system combinatorial design scheme
2000,algorithm combining discrete continuous method optical mapping
2000,parallel sorting limited bandwidth
2000,optimization problem congestion control
2000,genomics revolution challenge algorithmic research
1999,algorithmic approach multiple complete digest mapping
1999,algorithm choosing differential gene expression experiment
1998,mapping clone given ordering interleaving
1998,graph traversal gene matroids efficient case travelling salesman problem
1998,complexity unsatisfiability proof random k-cnf formula
1997,nearly optimal competitive online replacement policy
1997,rank sparse random matrix finite field
1997,emerging opportunity theoretical computer science
1997,fast intuitive clustering web document
1996,efficient pram simulation distributed memory machine
1996,efficient information gathering internet extended abstract
1995,physical mapping chromosome combinatorial problem molecular biology
1995,algorithm analysing probed partial digestion experiment
1995,physical mapping chromosome using unique probe
1995,bounded branching process and/or tree evaluation
1995,graph-theoretic game application k-server problem
1995,optimal algorithm monte carlo estimation extended abstract
1995,modeling parallel communication
1995,scheduling parallel communication h-relation problem
1994,probabilistic recurrence relation
1994,average case analysis heuristic assignment problem
1993,probabilistic analysis network flow algorithm
1993,mapping genome combinatorial problem arising molecular biology
1993,generalization binary search
1992,three-stage generalized connector
1992,competitive analysis financial game
1991,ffd bin packing item size uniform distribution 0 1/2
1991,transitive compaction parallel via branching
1991,competitive paging algorithm
1990,subtree isomorphism random nc
1988,deferred data structuring
1987,global wire routing two-dimensional array
1986,ffd bin packing item size distribution 01/2
1985,complexity parallel computation matroids
1984,probabilistic analysis multidimensional bin packing problem
1982,security ping-pong protocol
1982,linear characterization combinatorial optimization problem
1982,efficient approximation scheme one-dimensional bin-packing problem
1981,parametric shortest path algorithm application cyclic staffing
1977,probabilistic analysis partitioning algorithm traveling-salesman problem plane
1975,two special case assignment problem
1972,reducibility among combinatorial problem
1971,traveling-salesman problem minimum spanning tree part ii
1971,simple derivation edmonds algorithm optimum branching
1970,traveling-salesman problem minimum spanning tree
1967,bound storage requirement sequential machine turing machine
1967,organization computation uniform recurrence equation
1965,construction discrete dynamic programming algorithm
1964,technique state assignment synchronous sequential machine
1962,minimization boolean graph
1961,computer program synthesis combinational switching circuit
