2013,inductive characterization matching binding bigraphs
2008,bigraphs algebra
2008,stochastic bigraphs
2008,category software meaning
2007,local bigraphs confluence two conjecture extended abstract
2006,pure bigraphs structure dynamic
2006,transition system link graph petri net
2006,journey non-classical computation ii initial journey waypoints
2006,scientific foundation global computing
2005,grand challenge computing research
2005,axiom bigraphical structure
2005,spectrum word
2005,embeddings context link graph
2004,theory global ubiquitous computer
2004,towards broader theory mobile process
2002,shallow linear action graph embeddings
2000,graphical theory interactive system proof assistant help
1997,strong normalisation higher-order action calculus
1995,control structure
1994,pi-nets graphical form pi-calculus
1993,unique decomposition process
1993,higher-order action calculus
1993,action calculus syntactic action structure
1992,calculus mobile process
1992,function process
1992,problem weak bisimulation
1992,barbed bisimulation
1992,semantics ml concurrency primitive
1992,concurrent process object
1987,type discipline program module
1983,firing squad
1982,four combinators concurrency
1979,concurrent process syntax
1979,flowgraphs flow algebra
1978,theory type polymorphism programming
1977,fully abstract model typed lambda-calculi
1970,equivalence program scheme
1968,string handling algol
