2009,origin integrated data store id first direct-access dbms
1989,personal chronicle creating better information system guiding principle
1982,toward complete reference model computer-based information system
1981,context open system interconnection within computer-based information system
1977,role concept data model
1975,trend database management 1975
1974,codasyl guide/share proposal data base management system
1974,data-structure-set model
1973,programmer navigator
1972,evolution storage structure
1972,architecture definition technique objective theory process facility practice
1966,generalized language file organization manipulation
