2014,"[0.019200000000000002, 0.04410000000000001, -0.1846, 0.17085, 0.14935, 0.021399999999999995, 0.11075, -0.08045, 0.06005, 0.10450000000000001, 0.10495, -0.2178, 0.06345, 0.051, 0.05475, -0.07585, -0.20705, 0.14900000000000002, -0.16, 0.0895, -0.37965, 0.03475, 0.06615, 0.2132, 0.004299999999999998, -0.23170000000000002, 0.010499999999999995, 0.0504, -0.129, -0.007199999999999998, 0.1523, 0.020399999999999998, 0.063, 0.022199999999999998, 0.0361, -0.0524, 0.07955, -0.047200000000000006, 0.10014999999999999, 0.009600000000000001, -0.15885, 0.0521, 0.11374999999999999, 0.04955, -0.20989999999999998, -0.0059000000000000025, 0.02305, -0.08045, 0.04265000000000001, 0.18964999999999999, -0.0707, 0.1484, -1.0169000000000001, -0.16595000000000001, -0.0397, 0.2048, 0.026999999999999996, -0.07944999999999999, 0.0872, 0.0522, -0.00655, 0.06215, 0.0645, -0.012450000000000003, -0.02545, -0.10195, -0.0362, -0.1405, -0.2258, -0.0923, 0.175, -0.06285, -0.06290000000000001, 0.23160000000000003, -0.06975, -0.09455, -0.1471, -0.0006999999999999992, 0.16555, -0.044750000000000005, 0.027700000000000002, -0.1442, 0.0417, -0.12869999999999998, -0.21655, 0.131, 0.1474, -0.12525, 0.1827, 0.1027, 0.18175000000000002, 0.11625, 0.1814, -0.0388, 0.0528, -0.0995, -0.00615, -0.0949, -0.09185, -0.0026499999999999996, -0.03949999999999999, -0.0015000000000000013, -0.1298, -0.0379, -0.0314, -0.1463, 0.08065, -0.0838, 0.1251, 0.1901, -0.18209999999999998, -0.007750000000000003, 0.0868, -0.03305, -0.033999999999999996, 0.1252, 0.09635, -0.030349999999999995, 0.0037, -0.032, -0.054400000000000004, -0.020200000000000003, -0.1022, 0.1323, -0.0746, 0.19185, 0.025799999999999997, 0.22569999999999998, -0.0538, 0.1169, 0.16965, 0.07390000000000001, -0.01265, 0.1656, -0.02535, -0.1644, -0.057999999999999996, -0.040350000000000004, 0.049800000000000004, 0.05685, 0.2086, 0.18125000000000002, -0.1243, 0.15865, 0.0029499999999999943, 0.0761, 0.1502, -0.0866, -0.0116, -0.017800000000000003, -0.24105, 0.09670000000000001, -0.027700000000000002, -0.18105, -0.058050000000000004, 0.26105, -0.07255, 0.07285, -0.14815, -0.02175, -0.0881, -0.023100000000000002, 0.04445, 0.21235, 0.22049999999999997, 0.043000000000000003, 0.1469, 0.0401, -0.013599999999999998, 0.0191, 0.18409999999999999, -0.054849999999999996, 0.01375, -0.14745, 0.2, 0.01125, 0.29779999999999995, 0.05804999999999999, -0.03295, 0.01645, -0.20020000000000002, -0.18545, 0.1369, 0.05125, -0.09630000000000001, 0.116, 0.051, -0.05604999999999999, 0.03270000000000001, -0.10615000000000001, 0.13294999999999998, 0.009650000000000002, -0.0114, 0.06319999999999999, -0.06755, -0.1723, 0.021449999999999997, 0.0452, -0.00775, -0.12940000000000002, -0.06069999999999999, 0.030349999999999995, -0.05600000000000001, 0.0635, -0.0604, 0.0172, 0.27935, -0.1117, -0.1323, 0.1052, -0.13624999999999998, -0.0351, -0.06725, 0.004400000000000001, 0.026749999999999996, 0.0853, 0.0166, -0.01715, -0.053349999999999995, 0.05495, -0.019000000000000003, -0.05775000000000001, -0.07435, -0.008250000000000007, -0.0721, -0.20645000000000002, -0.25975, 0.14750000000000002, 0.18969999999999998, -0.0956, 0.093, 0.07730000000000001, 0.0996, 0.11024999999999999, 0.015399999999999999, -0.0413, -0.05065, -0.11545, -0.1527, -0.14734999999999998, 0.02815000000000001, -0.04185, 0.0012000000000000066, -0.02725, 0.06720000000000001, -0.0891, 0.009249999999999998, 0.0247, -0.09415, 0.17004999999999998, 0.15000000000000002, -0.15945, 0.0406, -0.18435, 0.0344, 0.044149999999999995, 0.2383, -0.10075, -0.0492, 0.11954999999999999, -0.060700000000000004, 0.1611, 0.04755, 0.18725, -0.24185, -0.0196, 0.0487, -0.0323, -0.29025, 0.087, -0.11964999999999999, 0.064, 0.14479999999999998, 0.0912, -0.08645, 0.10880000000000001, -0.06915, -0.15145, -0.02205, -0.11535000000000001, 0.11265, -0.028849999999999994, 0.0436, -0.0438, -0.0532, -0.12945, 0.1159, 0.1422, 0.11785000000000001, -0.02935, -0.0382, 0.0327, -0.034949999999999995, 0.22669999999999998, 0.012199999999999996, 0.0653, 0.08435, 0.14125, -0.03285, 0.0621]","[0.007150000000000002, 0.020000000000000007, -0.20149999999999998, 0.14, 0.19055, 0.0806, 0.1643, -0.010349999999999998, 0.0741, 0.09920000000000001, 0.1703, -0.25525, 0.09865000000000002, 0.029249999999999998, 0.0474, -0.1157, -0.17695000000000002, 0.14265000000000003, -0.1598, -0.0218, -0.503, 0.01965, -0.020849999999999994, 0.1979, 0.036, -0.23945000000000002, 0.09365, -0.014149999999999996, -0.03555, 0.0489, 0.20965, -0.11324999999999999, 0.0174, 0.060599999999999994, 0.0238, -0.00315, 0.10765, 0.025899999999999992, 0.10815, -0.040499999999999994, -0.24869999999999998, 0.06345, 0.18395, 0.023099999999999996, -0.26944999999999997, 0.0025499999999999967, -0.12449999999999999, -0.04404999999999999, 0.056900000000000006, 0.2721, -0.20425, 0.21205000000000002, -1.39945, -0.11565000000000002, -0.1365, 0.17005, -0.0658, -0.1553, 0.014299999999999993, 0.052750000000000005, 0.0819, 0.04615, 0.0818, -0.11145000000000001, 0.014949999999999998, -0.1245, -0.023250000000000003, -0.10640000000000002, -0.22365, 0.0286, 0.11149999999999999, 0.011149999999999993, -0.06390000000000001, 0.24590000000000004, -0.032150000000000005, -0.06525, -0.06285, -0.01265, 0.1409, -0.07105, 0.03955, -0.17835, 0.07375000000000001, -0.2587, -0.21425, 0.10885, 0.22115, -0.16, 0.27615, 0.0786, 0.14430000000000004, 0.11235, 0.22845000000000001, -0.010700000000000001, -0.011999999999999997, -0.04395, -0.019, -0.19390000000000002, -0.1072, -0.0707, -0.08854999999999999, 0.041999999999999996, -0.29545, 0.0036499999999999935, -0.12595, -0.20735, 0.0717, -0.079, 0.10299999999999998, 0.1359, -0.26275, -0.07735, 0.134, 0.009649999999999999, -0.157, 0.15585000000000002, 0.06545000000000001, 0.0032000000000000084, 0.04195, -0.1806, 0.043, 0.06939999999999999, -0.1336, 0.1245, -0.19035000000000002, 0.26805, -0.08815, 0.32855, -0.0085, -0.016649999999999998, 0.3076, 0.041650000000000006, 0.010150000000000001, 0.15685, -0.013750000000000002, -0.133, -0.15439999999999998, -0.11100000000000002, -0.06605, 0.02685, 0.1913, 0.12565000000000004, -0.09589999999999999, 0.2743, 0.1162, 0.00014999999999999736, 0.21355000000000002, -0.14939999999999998, -0.01815, 0.05185, -0.20865, 0.07565000000000001, -0.0848, -0.19795, -0.13865, 0.2539, 0.014949999999999991, 0.11055, -0.07505, 0.057850000000000006, -0.06545, -0.021150000000000002, -0.0038999999999999937, 0.15350000000000003, 0.20129999999999998, -0.011699999999999995, 0.19355, 0.08074999999999999, -0.009549999999999998, -0.016600000000000004, 0.25475, -0.0034499999999999947, -0.0201, -0.1236, 0.21675, 0.03425, 0.41004999999999997, -0.07545000000000002, -0.05265, 0.03125, -0.20500000000000002, -0.2969, 0.17395, -0.1458, -0.15325, 0.018000000000000002, 0.1401, -0.13979999999999998, -0.03499999999999999, -0.16425, 0.25079999999999997, -0.012099999999999996, -0.12284999999999999, 0.03549999999999999, -0.017049999999999996, -0.3106, 0.036149999999999995, -0.019200000000000002, 0.04705, -0.11095000000000002, -0.022249999999999992, 0.027649999999999994, -0.03045000000000001, 0.11165, 0.03729999999999999, 0.06005, 0.39849999999999997, -0.10179999999999999, -0.13565, 0.11895, -0.1576, -0.11979999999999999, -0.034600000000000006, 0.0479, 0.037099999999999994, 0.1802, 0.0624, 0.007700000000000002, -0.20955000000000001, 0.0928, 0.029699999999999997, -0.05285000000000001, -0.0771, -0.10900000000000001, -0.21275, -0.29890000000000005, -0.257, 0.2968, 0.3587, -0.24880000000000002, 0.0076999999999999985, 0.14485, 0.2242, 0.08929999999999999, 0.09269999999999999, -0.0802, -0.012150000000000001, -0.1512, -0.26535, -0.20625, 0.14255, -0.0511, 0.04385000000000001, -0.08645, 0.08115000000000001, -0.11165, 0.0008499999999999983, 0.02895, 0.0039000000000000007, 0.32155, 0.20795000000000002, -0.23835, 0.0411, -0.12875000000000003, -0.056150000000000005, 0.1446, 0.3133, -0.184, -0.0356, -0.023300000000000015, -0.1957, 0.12079999999999999, 0.0188, 0.1225, -0.38534999999999997, 0.06490000000000001, 0.09865, 0.05469999999999999, -0.38105, -0.019600000000000006, -0.11289999999999999, -0.055349999999999996, 0.11949999999999998, 0.09055, -0.1778, 0.08380000000000001, 0.057050000000000003, -0.0983, -0.1768, -0.03925000000000001, -0.0003500000000000031, -0.13965, -0.03265, -0.06325, -0.13295, -0.1194, 0.06265000000000001, 0.16085, 0.1272, -0.10625, -0.05585, 0.05, -0.020899999999999995, 0.22674999999999998, -0.10969999999999999, 0.055549999999999995, 0.09874999999999999, 0.23909999999999998, 0.057850000000000006, 0.0606]"
2009,"[-0.044, -0.0768, -0.0083, 0.1474, -0.0972, 0.0418, -0.0593, -0.0759, 0.0301, -0.0032, 0.0371, 0.0226, 0.081, 0.0356, 0.0947, 0.0976, -0.1793, -0.0006, -0.0324, -0.017, -0.21, 0.0686, -0.0247, 0.0029, -0.0649, 0.0239, 0.0112, -0.1892, 0.0071, 0.0311, 0.1034, -0.0376, 0.1343, 0.1075, -0.0617, -0.0112, -0.0149, -0.0209, 0.059, 0.0519, 0.0001, 0.0058, 0.0673, -0.0661, -0.136, -0.0718, -0.0777, 0.0025, 0.0795, 0.1449, -0.0357, -0.0109, -0.8012, -0.0458, -0.0112, 0.1596, 0.0583, -0.0506, -0.007, -0.0281, 0.0779, 0.061, 0.0037, 0.0668, 0.0044, -0.0072, 0.0083, 0.0273, -0.0149, 0.0191, 0.178, -0.0088, -0.0479, 0.0386, -0.0338, -0.166, 0.0471, 0.0275, 0.0565, -0.0572, 0.0171, -0.0985, 0.1324, 0.0296, -0.0749, 0.1484, -0.133, -0.049, 0.0542, -0.0725, 0.2583, 0.0778, 0.095, 0.1072, 0.1128, -0.0048, 0.062, 0.0028, -0.1189, -0.1144, -0.0173, -0.0836, -0.0321, 0.048, -0.0022, -0.0778, -0.041, -0.0612, -0.0284, 0.0535, -0.0091, -0.0363, 0.0551, -0.1051, 0.052, 0.1351, 0.0764, 0.0242, 0.0386, 0.0666, -0.0616, -0.0682, -0.0028, 0.0408, -0.0294, -0.1014, 0.0527, 0.0735, -0.055, -0.0222, -0.0094, 0.1151, 0.0285, 0.0152, 0.052, -0.0802, 0.0102, -0.0129, -0.0064, 0.0849, 0.0659, 0.0543, -0.0814, -0.0265, 0.0538, -0.0357, 0.1553, 0.082, -0.0642, -0.126, -0.1305, 0.1776, -0.1097, -0.034, -0.037, 0.0161, 0.0174, 0.0918, -0.0384, -0.0111, 0.0551, 0.0412, -0.0267, 0.2782, 0.0142, 0.0389, 0.1613, 0.0684, 0.0053, -0.119, 0.047, 0.0883, -0.0045, -0.1066, -0.0104, 0.0286, 0.2438, 0.0044, -0.0608, 0.1286, 0.0084, -0.0643, 0.0979, -0.0324, -0.1333, -0.0139, 0.1406, 0.022, -0.048, -0.086, 0.0206, -0.0571, -0.0842, -0.1125, -0.061, -0.026, -0.0777, 0.0507, -0.0319, -0.1351, -0.0004, 0.0483, -0.0782, 0.0566, -0.1241, -0.0163, 0.0656, -0.0271, -0.0323, 0.026, -0.0587, -0.0579, -0.0825, 0.0857, 0.0273, 0.0638, 0.1109, -0.1553, 0.0781, 0.1055, -0.1725, 0.0219, 0.0286, -0.0272, -0.0371, 0.0406, 0.0215, 0.0107, 0.0169, 0.0321, 0.0245, 0.04, 0.0647, 0.0679, -0.0218, -0.017, -0.0366, -0.1389, -0.0577, 0.0329, 0.0378, -0.01, 0.0849, -0.0993, 0.0059, -0.0321, -0.0524, -0.0311, -0.0074, -0.0906, -0.0259, 0.0322, -0.0803, -0.1069, 0.0336, 0.0533, 0.0405, 0.0386, -0.0131, 0.0191, -0.0116, -0.0185, 0.025, 0.092, -0.4535, -0.0349, 0.0692, 0.0512, -0.0258, 0.0021, -0.0596, -0.0122, 0.0486, 0.0764, -0.0153, 0.0075, 0.0177, 0.0153, 0.0628, -0.1543, 0.0085, -0.1025, 0.0009, 0.0196, -0.0371, 0.0454, 0.0547, 0.0601, 0.0934, 0.017, 0.0133, 0.0937, -0.0619, 0.0965, -0.0343, 0.0666, -0.0034, 0.1983, 0.0195, 0.129]","[-0.021799999999999996, -0.11649999999999999, -0.212, 0.258, -0.2026, 0.0821, 0.07170000000000001, -0.1607, 0.18209999999999998, 0.06860000000000001, 0.08549999999999999, 0.0345, 0.22039999999999998, 0.0001999999999999988, 0.3388, 0.1961, -0.47009999999999996, 0.1517, -0.2704, -0.14589999999999997, -0.7511, 0.0435, -0.0611, -0.2042, -0.1255, 0.0847, 0.24769999999999998, -0.026400000000000007, 0.0454, 0.0144, 0.2844, -0.1076, 0.1933, 0.0686, -0.1152, -0.0654, -0.09269999999999999, 0.0397, 0.2217, 0.2825, 0.049, -0.0184, 0.27759999999999996, -0.307, -0.3345, -0.11080000000000001, -0.1795, -0.126, 0.21760000000000002, 0.48450000000000004, 0.08660000000000001, 0.029400000000000003, -1.8235000000000001, -0.1524, -0.06709999999999999, 0.3871, 0.10039999999999999, -0.2466, -0.2122, 0.0208, 0.2058, 0.0024999999999999953, -0.0528, -0.000899999999999998, -0.0411, -0.17800000000000002, -0.035699999999999996, 0.0824, -0.09559999999999999, -0.214, 0.4505, -0.0436, -0.0797, 0.2117, -0.11159999999999999, -0.3332, -0.03609999999999999, -0.1366, 0.2473, -0.1385, 0.09670000000000001, -0.09970000000000001, 0.1653, -0.079, -0.1641, 0.4041, -0.2621, -0.3091, 0.1375, -0.048499999999999995, 0.34519999999999995, 0.2685, 0.10830000000000001, 0.0944, 0.020599999999999993, -0.1075, 0.1225, -0.1681, -0.0748, -0.17930000000000001, 0.050100000000000006, -0.2319, 0.0371, -0.0901, 0.11, -0.1326, 0.0313, 0.025299999999999996, -0.09390000000000001, 0.0739, -0.0026000000000000007, -0.25939999999999996, 0.2858, -0.051699999999999996, 0.0808, 0.2908, 0.1588, 0.0161, 0.2988, 0.2041, -0.1401, -0.1889, -0.0106, 0.2971, -0.0121, -0.023400000000000004, 0.020699999999999996, 0.2005, -0.2788, 0.0683, 0.012099999999999998, 0.2748, 0.007000000000000003, 0.11610000000000001, 0.1189, -0.023799999999999995, 0.0841, -0.30500000000000005, 0.253, 0.1764, 0.1764, 0.1205, -0.1825, 0.0645, 0.1377, -0.0611, 0.4281, 0.061, -0.345, -0.29100000000000004, -0.2776, 0.2805, -0.07930000000000001, -0.1355, -0.0332, 0.0366, 0.0606, 0.2086, 0.010500000000000002, -0.1071, 0.016, 0.0749, -0.2157, 0.3649, 0.029, -0.021400000000000002, 0.2249, 0.1073, 0.1507, -0.12869999999999998, 0.12869999999999998, 0.1109, -0.1085, -0.1086, 0.07289999999999999, -0.005199999999999996, 0.2693, 0.0539, -0.2743, 0.16049999999999998, -0.11739999999999999, -0.0813, 0.1839, -0.0406, -0.1885, 0.4981, 0.3302, 0.0808, -0.0776, -0.2264, 0.0325, -0.2182, -0.0611, -0.256, -0.1246, -0.0909, -0.1615, 0.0599, -0.16399999999999998, -0.1805, 0.1235, 0.0895, -0.20900000000000002, 0.2858, -0.1392, 0.045399999999999996, 0.19880000000000003, -0.2968, -0.2776, 0.38210000000000005, -0.1784, -0.07819999999999999, -0.23120000000000002, 0.0902, 0.1183, 0.26739999999999997, -0.0012000000000000066, -0.32599999999999996, 0.1384, 0.3097, -0.2304, 0.057499999999999996, -0.0271, -0.042899999999999994, 0.029500000000000005, -0.034100000000000005, 0.1099, 0.0466, 0.008699999999999998, 0.1366, -0.0607, 0.1331, 0.042699999999999995, 0.20500000000000002, -0.15460000000000002, -0.0028000000000000004, -0.132, -0.372, -0.0449, 0.0702, -0.09159999999999999, -0.0887, 0.1774, -0.2852, 0.091, -0.009899999999999996, -0.17370000000000002, -0.2168, -0.05160000000000001, -0.1166, -0.11929999999999999, -0.0812, -0.04699999999999999, -0.1735, -0.0613, 0.076, -0.0604, 0.028200000000000003, -0.1434, 0.0664, -0.09519999999999999, -0.0395, 0.0915, 0.0907, -1.0269, -0.0283, 0.008299999999999995, -0.014900000000000004, -0.0785, -0.1636, -0.0856, 0.1135, 0.0779, 0.18569999999999998, 0.07690000000000001, 0.050499999999999996, 0.0508, -0.0054, 0.137, -0.2506, 0.16440000000000002, -0.20479999999999998, 0.1753, -0.1212, 0.0952, 0.1016, 0.1376, 0.1512, 0.2887, 0.0216, 0.011, 0.159, -0.0818, 0.2701, -0.0605, 0.1846, -0.09230000000000001, 0.4215, -0.037099999999999994, 0.2835]"
2008,"[-0.0955, 0.0628, 0.1192, 0.0265, -0.0243, -0.1082, 0.1822, 0.0538, -0.0645, -0.1815, -0.1241, 0.018, 0.0305, 0.081, -0.193, -0.0196, 0.0751, 0.1026, -0.2017, 0.017, -0.0958, 0.0598, -0.1456, -0.1774, -0.0544, 0.109, -0.0637, -0.3246, -0.0692, 0.1661, -0.0611, 0.0061, -0.1884, 0.0588, 0.1126, -0.0844, 0.0915, 0.0366, 0.2202, -0.0323, -0.0255, 0.16, 0.1698, 0.0263, -0.0034, -0.0067, 0.0001, -0.019, 0.1018, 0.0169, -0.0745, -0.0842, -0.8231, 0.0274, -0.0315, 0.0401, -0.1036, 0.0344, 0.0421, -0.0994, -0.0347, -0.0194, 0.097, 0.0072, -0.1999, -0.1118, 0.0565, 0.1514, -0.1234, -0.0788, 0.0978, -0.0749, -0.0846, 0.0661, -0.0607, 0.0088, 0.1385, -0.105, 0.1992, 0.1553, 0.1742, -0.0216, -0.089, -0.2726, 0.0497, -0.0933, -0.0954, -0.0685, -0.1323, 0.0126, -0.1606, 0.0415, 0.0141, -0.1027, -0.1074, -0.1721, -0.1071, -0.0492, -0.253, -0.0437, -0.165, -0.03, -0.1326, 0.0185, -0.4517, 0.0218, 0.1151, 0.1197, 0.1361, -0.157, -0.0217, -0.0555, -0.0457, -0.0053, -0.0032, 0.4022, 0.0019, -0.1351, 0.1305, -0.2896, -0.0209, 0.1088, 0.1549, 0.1038, -0.2204, 0.2181, -0.0701, -0.057, 0.152, 0.0343, 0.2462, 0.0377, -0.0163, -0.0051, -0.0118, -0.0618, -0.0455, -0.0468, -0.1282, 0.0635, 0.1299, 0.0743, 0.0702, 0.1888, 0.1014, 0.0321, 0.1796, 0.0128, -0.1214, 0.0464, 0.311, -0.089, 0.0026, 0.0278, 0.0063, -0.1304, -0.0486, -0.1468, 0.1265, -0.0198, 0.0975, 0.0557, -0.0203, -0.0164, 0.1528, 0.0113, 0.0744, -0.0646, -0.102, -0.2171, 0.1329, -0.0087, -0.0598, -0.0805, 0.1348, 0.0323, 0.2216, -0.2695, 0.1505, 0.1731, 0.0628, -0.0388, -0.0584, -0.0964, -0.0824, -0.0871, 0.0009, -0.0617, 0.3406, -0.0478, -0.0627, -0.1141, -0.0885, -0.0412, -0.1222, 0.0586, 0.0068, 0.0073, 0.2775, 0.0095, 0.0205, -0.2514, 0.097, -0.0504, 0.023, -0.0714, 0.031, 0.1356, -0.0018, -0.0767, -0.0453, 0.0241, -0.0255, -0.0304, -0.0728, -0.0473, -0.259, 0.0578, 0.0013, 0.0167, 0.0373, -0.0485, -0.0426, 0.0474, -0.0212, -0.1119, 0.0838, -0.0243, -0.1094, -0.1048, -0.0925, -0.0305, 0.2468, -0.1105, -0.0408, -0.0742, -0.0999, 0.1796, -0.2147, 0.0372, 0.1313, -0.1658, 0.0963, -0.029, 0.0818, 0.086, 0.0021, -0.0487, 0.0317, 0.2841, 0.0481, -0.2037, -0.0049, 0.1052, -0.0752, -0.1337, -0.027, -0.0483, 0.1637, -0.008, -0.0591, -0.0693, 0.0075, 0.0281, 0.1625, 0.0003, -0.0132, -0.1225, -0.2674, 0.0968, 0.0042, -0.2365, 0.0346, -0.1165, -0.0537, -0.0731, -0.097, -0.1081, -0.1324, 0.1827, -0.0273, -0.0195, -0.029, -0.01, -0.0764, -0.1053, 0.0181, 0.1719, -0.0855, 0.104, -0.003, 0.0092, -0.0174, 0.1277, 0.0019, -0.0069, 0.1305, 0.3037, 0.0635, 0.0438]","[-0.1201, -0.09090000000000001, 0.0006000000000000033, 0.1776, -0.17259999999999998, -0.2092, -0.09009999999999999, -0.006999999999999999, 0.246, -0.21439999999999998, -0.1827, -0.1791, 0.32589999999999997, -0.13119999999999998, -0.1379, 0.1949, -0.1302, 0.2258, -0.4279, 0.0722, -0.8271, 0.0492, 0.0436, -0.22970000000000002, -0.0392, 0.1059, -0.2111, -0.14679999999999999, -0.0647, 0.2865, -0.0996, -0.20550000000000002, -0.06030000000000002, 0.005699999999999997, -0.0754, -0.012900000000000009, -0.004600000000000007, 0.007300000000000001, 0.3582, 0.0829, -0.1792, -0.09990000000000002, 0.1857, 0.37879999999999997, -0.0245, -0.07089999999999999, 0.1273, 0.04479999999999999, 0.12840000000000001, 0.3073, -0.06749999999999999, 0.008500000000000008, -1.8486000000000002, 0.0552, -0.0431, 0.0985, -0.045599999999999995, -0.132, -0.1033, 0.1234, 0.010599999999999998, 0.11349999999999999, -0.025800000000000003, 0.0764, -0.30169999999999997, -0.38, 0.1072, 0.2511, -0.2922, -0.16299999999999998, 0.34009999999999996, -0.21739999999999998, -0.08979999999999999, 0.21810000000000002, -0.062099999999999995, -0.2595, 0.227, -0.1442, 0.3846, 0.05099999999999999, 0.10479999999999999, -0.1749, 0.041800000000000004, -0.4116, -0.015900000000000004, 0.008900000000000005, -0.287, 0.0373, 0.051699999999999996, -0.0254, -0.0987, 0.10400000000000001, 0.1102, -0.1321, -0.0861, -0.037099999999999994, -0.2421, 0.0588, -0.24380000000000002, -0.013500000000000002, -0.1285, 0.046799999999999994, -0.0010999999999999899, -0.10959999999999999, -0.4359, -0.077, 0.1802, -0.0068000000000000005, 0.1171, -0.0505, 0.0402, -0.0461, -0.0416, -0.0532, -0.122, 0.5196000000000001, -0.123, -0.1446, 0.1642, -0.14830000000000002, -0.1178, 0.018199999999999994, 0.1202, 0.3141, -0.2237, 0.3468, -0.3093, -0.0422, 0.05779999999999999, 0.0947, 0.3649, 0.1684, 0.2706, 0.0432, -0.181, -0.0727, -0.1325, -0.028200000000000003, -0.05020000000000001, 0.1351, 0.24069999999999997, -0.007800000000000001, -0.22000000000000003, 0.309, 0.2686, 0.453, 0.40149999999999997, 0.08360000000000001, -0.1049, -0.2587, 0.3097, 0.0010000000000000009, 0.16199999999999998, 0.2004, -0.0331, 0.3327, -0.006099999999999994, -0.00410000000000002, 0.1392, -0.1245, -0.0007999999999999952, 0.021900000000000003, -0.1049, 0.0703, 0.3832, 0.09920000000000001, 0.25339999999999996, 0.15399999999999997, 0.22560000000000002, -0.09119999999999998, 0.1585, 0.27940000000000004, -0.1396, -0.2227, 0.1698, -0.1277, 0.4496, -0.1799, 0.1571, 0.49970000000000003, -0.0993, -0.1361, 0.020800000000000006, -0.21589999999999998, -0.1987, -0.0165, 0.1027, -0.26789999999999997, 0.0017000000000000348, -0.00030000000000000165, -0.1602, -0.08489999999999999, -0.1059, -0.0268, -0.2757, -0.0655, -0.023799999999999998, 0.13, 0.05490000000000003, -0.2241, 0.2094, -0.188, -0.0869, 0.0628, 0.0324, 0.003599999999999992, -0.0834, 0.0411, -0.1594, -0.1179, -0.1763, 0.08689999999999999, 0.0956, 0.013300000000000003, -0.033800000000000004, -0.0443, -0.3601, -0.20860000000000004, 0.08539999999999999, 0.08230000000000001, -0.253, 0.082, 0.032200000000000006, 0.0031999999999999945, -0.1085, -0.12840000000000001, 0.006000000000000005, -0.1594, -0.2064, -0.2003, 0.0076999999999999985, -0.004699999999999999, 0.3001, -0.24359999999999998, -0.296, -0.13690000000000002, -0.23049999999999998, 0.042800000000000005, -0.2193, 0.0672, 0.0905, -0.1595, 0.2865, -0.0171, 0.1383, 0.05669999999999999, 0.10490000000000001, -0.2162, -0.046000000000000006, 0.09150000000000003, 0.221, -0.3002, -0.0339, 0.0643, 0.0868, -0.09930000000000001, -0.1148, -0.34450000000000003, 0.014600000000000002, 0.0334, 0.0899, 0.0203, 0.08180000000000001, 0.1753, -0.5495, -0.0554, -0.1003, -0.0547, -0.25120000000000003, -0.1401, -0.11120000000000001, -0.24919999999999998, -0.197, -0.15510000000000002, -0.048799999999999996, -0.0191, -0.1109, -0.30679999999999996, -0.1659, 0.34540000000000004, 0.06309999999999999, -0.1334, -0.023, -0.0521, 0.16190000000000002, -0.0358, 0.0424, 0.1042, 0.01079999999999999, 0.1925, 0.0841, 0.4173, -0.0523, 0.08300000000000002, 0.030199999999999998, 0.1484, 0.2378, 0.5016, -0.1058, 0.226]"
